event_id,family_id,lane_id,control_trade_id,universe_id,period_id,pair,decision_time,governor_state,horizon_hours,exit_time,entry_open,exit_open,forward_return
2203,TROUGH_RECOVERY_FAILURE,OPEN,367,E2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,0.37938,0.37232,-0.018609309926722606
2168,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,23323.5,23020.2,-0.013004051707505293
2168,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,23323.5,22975.2,-0.014933436233841357
2168,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,23323.5,23357.8,0.0014706197611851213
2171,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,42.471,41.131,-0.0315509406418496
2171,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,42.471,41.492,-0.023051023051023023
2171,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,42.471,40.158,-0.05446069082432703
2174,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,26,C2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,0.37938,0.37777,-0.0042437661447625175
2174,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,26,C2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,0.37938,0.373,-0.01681691180346878
2174,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,26,C2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,0.37938,0.37232,-0.018609309926722606
2183,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,23323.5,23020.2,-0.013004051707505293
2183,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,23323.5,22975.2,-0.014933436233841357
2183,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,23323.5,23357.8,0.0014706197611851213
2186,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,42.471,41.131,-0.0315509406418496
2186,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,42.471,41.492,-0.023051023051023023
2186,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,42.471,40.158,-0.05446069082432703
2189,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,195,D2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,0.37938,0.37777,-0.0042437661447625175
2189,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,195,D2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,0.37938,0.373,-0.01681691180346878
2189,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,195,D2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,0.37938,0.37232,-0.018609309926722606
2198,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,23323.5,23020.2,-0.013004051707505293
2198,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,23323.5,22975.2,-0.014933436233841357
2198,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,23323.5,23357.8,0.0014706197611851213
2201,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,42.471,41.131,-0.0315509406418496
2201,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,42.471,41.492,-0.023051023051023023
2201,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,42.471,40.158,-0.05446069082432703
2204,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,367,E2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,6,2022-08-01 23:00:00+00:00,0.37938,0.37777,-0.0042437661447625175
2204,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,367,E2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,24,2022-08-02 17:00:00+00:00,0.37938,0.373,-0.01681691180346878
2204,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,367,E2,ROBUSTNESS_2022,XRP-USDT,2022-08-01 17:00:00+00:00,OPEN,48,2022-08-03 17:00:00+00:00,0.37938,0.37232,-0.018609309926722606
2205,TROUGH_RECOVERY_FAILURE,GLOBAL,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2205,TROUGH_RECOVERY_FAILURE,GLOBAL,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2205,TROUGH_RECOVERY_FAILURE,GLOBAL,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2208,TROUGH_RECOVERY_FAILURE,GLOBAL,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2208,TROUGH_RECOVERY_FAILURE,GLOBAL,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2208,TROUGH_RECOVERY_FAILURE,GLOBAL,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2211,TROUGH_RECOVERY_FAILURE,GLOBAL,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2211,TROUGH_RECOVERY_FAILURE,GLOBAL,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2211,TROUGH_RECOVERY_FAILURE,GLOBAL,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2214,TROUGH_RECOVERY_FAILURE,GLOBAL,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2214,TROUGH_RECOVERY_FAILURE,GLOBAL,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2214,TROUGH_RECOVERY_FAILURE,GLOBAL,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2217,TROUGH_RECOVERY_FAILURE,GLOBAL,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2217,TROUGH_RECOVERY_FAILURE,GLOBAL,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2217,TROUGH_RECOVERY_FAILURE,GLOBAL,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2220,TROUGH_RECOVERY_FAILURE,GLOBAL,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2220,TROUGH_RECOVERY_FAILURE,GLOBAL,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2220,TROUGH_RECOVERY_FAILURE,GLOBAL,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2206,TROUGH_RECOVERY_FAILURE,OPEN,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2206,TROUGH_RECOVERY_FAILURE,OPEN,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2206,TROUGH_RECOVERY_FAILURE,OPEN,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2209,TROUGH_RECOVERY_FAILURE,OPEN,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2209,TROUGH_RECOVERY_FAILURE,OPEN,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2209,TROUGH_RECOVERY_FAILURE,OPEN,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2212,TROUGH_RECOVERY_FAILURE,OPEN,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2212,TROUGH_RECOVERY_FAILURE,OPEN,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2212,TROUGH_RECOVERY_FAILURE,OPEN,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2215,TROUGH_RECOVERY_FAILURE,OPEN,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2215,TROUGH_RECOVERY_FAILURE,OPEN,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2215,TROUGH_RECOVERY_FAILURE,OPEN,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2218,TROUGH_RECOVERY_FAILURE,OPEN,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2218,TROUGH_RECOVERY_FAILURE,OPEN,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2218,TROUGH_RECOVERY_FAILURE,OPEN,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2221,TROUGH_RECOVERY_FAILURE,OPEN,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2221,TROUGH_RECOVERY_FAILURE,OPEN,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2221,TROUGH_RECOVERY_FAILURE,OPEN,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2207,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2207,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2207,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,23,C2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2210,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2210,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2210,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,24,C2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2213,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2213,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2213,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,192,D2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2216,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2216,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2216,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,193,D2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2219,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,1655.24,1628.26,-0.016299751093497017
2219,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,1655.24,1668.41,0.007956550107537375
2219,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,364,E2,ROBUSTNESS_2022,ETH-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,1655.24,1663.38,0.004917715859935834
2222,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,6,2022-08-02 00:00:00+00:00,23.465,23.612,0.006264649477945916
2222,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,24,2022-08-02 18:00:00+00:00,23.465,23.76,0.012571915619007168
2222,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,365,E2,ROBUSTNESS_2022,AVAX-USDT,2022-08-01 18:00:00+00:00,OPEN,48,2022-08-03 18:00:00+00:00,23.465,23.994,0.022544214787982186
2223,TROUGH_RECOVERY_FAILURE,GLOBAL,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,23184.3,22872.0,-0.013470322588993389
2223,TROUGH_RECOVERY_FAILURE,GLOBAL,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,23184.3,22792.6,-0.0168950539804954
2223,TROUGH_RECOVERY_FAILURE,GLOBAL,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,23184.3,23003.3,-0.007807007328235027
2226,TROUGH_RECOVERY_FAILURE,GLOBAL,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,41.095,40.513,-0.014162306849981765
2226,TROUGH_RECOVERY_FAILURE,GLOBAL,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,41.095,38.06,-0.07385326682078108
2226,TROUGH_RECOVERY_FAILURE,GLOBAL,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,41.095,39.005,-0.05085776858498592
2229,TROUGH_RECOVERY_FAILURE,GLOBAL,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,23184.3,22872.0,-0.013470322588993389
2229,TROUGH_RECOVERY_FAILURE,GLOBAL,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,23184.3,22792.6,-0.0168950539804954
2229,TROUGH_RECOVERY_FAILURE,GLOBAL,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,23184.3,23003.3,-0.007807007328235027
2232,TROUGH_RECOVERY_FAILURE,GLOBAL,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,41.095,40.513,-0.014162306849981765
2232,TROUGH_RECOVERY_FAILURE,GLOBAL,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,41.095,38.06,-0.07385326682078108
2232,TROUGH_RECOVERY_FAILURE,GLOBAL,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,41.095,39.005,-0.05085776858498592
2235,TROUGH_RECOVERY_FAILURE,GLOBAL,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,23184.3,22872.0,-0.013470322588993389
2235,TROUGH_RECOVERY_FAILURE,GLOBAL,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,23184.3,22792.6,-0.0168950539804954
2235,TROUGH_RECOVERY_FAILURE,GLOBAL,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,23184.3,23003.3,-0.007807007328235027
2238,TROUGH_RECOVERY_FAILURE,GLOBAL,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,41.095,40.513,-0.014162306849981765
2238,TROUGH_RECOVERY_FAILURE,GLOBAL,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,41.095,38.06,-0.07385326682078108
2238,TROUGH_RECOVERY_FAILURE,GLOBAL,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,41.095,39.005,-0.05085776858498592
2224,TROUGH_RECOVERY_FAILURE,OPEN,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,23184.3,22872.0,-0.013470322588993389
2224,TROUGH_RECOVERY_FAILURE,OPEN,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,23184.3,22792.6,-0.0168950539804954
2224,TROUGH_RECOVERY_FAILURE,OPEN,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,23184.3,23003.3,-0.007807007328235027
2227,TROUGH_RECOVERY_FAILURE,OPEN,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,41.095,40.513,-0.014162306849981765
2227,TROUGH_RECOVERY_FAILURE,OPEN,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,41.095,38.06,-0.07385326682078108
2227,TROUGH_RECOVERY_FAILURE,OPEN,25,C2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,41.095,39.005,-0.05085776858498592
2230,TROUGH_RECOVERY_FAILURE,OPEN,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,23184.3,22872.0,-0.013470322588993389
2230,TROUGH_RECOVERY_FAILURE,OPEN,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,23184.3,22792.6,-0.0168950539804954
2230,TROUGH_RECOVERY_FAILURE,OPEN,191,D2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,23184.3,23003.3,-0.007807007328235027
2233,TROUGH_RECOVERY_FAILURE,OPEN,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,41.095,40.513,-0.014162306849981765
2233,TROUGH_RECOVERY_FAILURE,OPEN,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,41.095,38.06,-0.07385326682078108
2233,TROUGH_RECOVERY_FAILURE,OPEN,194,D2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,41.095,39.005,-0.05085776858498592
2236,TROUGH_RECOVERY_FAILURE,OPEN,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,23184.3,22872.0,-0.013470322588993389
2236,TROUGH_RECOVERY_FAILURE,OPEN,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,23184.3,22792.6,-0.0168950539804954
2236,TROUGH_RECOVERY_FAILURE,OPEN,363,E2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,23184.3,23003.3,-0.007807007328235027
2239,TROUGH_RECOVERY_FAILURE,OPEN,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,41.095,40.513,-0.014162306849981765
2239,TROUGH_RECOVERY_FAILURE,OPEN,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,24,2022-08-03 02:00:00+00:00,41.095,38.06,-0.07385326682078108
2239,TROUGH_RECOVERY_FAILURE,OPEN,366,E2,ROBUSTNESS_2022,SOL-USDT,2022-08-02 02:00:00+00:00,OPEN,48,2022-08-04 02:00:00+00:00,41.095,39.005,-0.05085776858498592
2225,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,22,C2,ROBUSTNESS_2022,BTC-USDT,2022-08-02 02:00:00+00:00,OPEN,6,2022-08-02 08:00:00+00:00,23184.3,22872.0,-0.013470322588993389
