portfolio,cost_mode,transaction_cost,fold_id,interval_start,interval_end,net_return
M05_PIT,ZERO_COST,0.0,WF01,2022-01-03T00:00:00+00:00,2022-01-10T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-01-10T00:00:00+00:00,2022-01-17T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-01-17T00:00:00+00:00,2022-01-24T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-01-24T00:00:00+00:00,2022-01-31T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-01-31T00:00:00+00:00,2022-02-07T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-02-07T00:00:00+00:00,2022-02-14T00:00:00+00:00,-0.11916947522301913
M05_PIT,ZERO_COST,0.0,WF01,2022-02-14T00:00:00+00:00,2022-02-21T00:00:00+00:00,-0.09235041827933888
M05_PIT,ZERO_COST,0.0,WF01,2022-02-21T00:00:00+00:00,2022-02-28T00:00:00+00:00,-0.0006107776372327178
M05_PIT,ZERO_COST,0.0,WF01,2022-02-28T00:00:00+00:00,2022-03-07T00:00:00+00:00,0.0007556635375567389
M05_PIT,ZERO_COST,0.0,WF01,2022-03-07T00:00:00+00:00,2022-03-14T00:00:00+00:00,0.007765721247294133
M05_PIT,ZERO_COST,0.0,WF01,2022-03-14T00:00:00+00:00,2022-03-21T00:00:00+00:00,0.00031640908269747747
M05_PIT,ZERO_COST,0.0,WF01,2022-03-21T00:00:00+00:00,2022-03-28T00:00:00+00:00,0.05554913985231136
M05_PIT,ZERO_COST,0.0,WF01,2022-03-28T00:00:00+00:00,2022-04-04T00:00:00+00:00,-0.037855093132264095
M05_PIT,ZERO_COST,0.0,WF01,2022-04-04T00:00:00+00:00,2022-04-11T00:00:00+00:00,-0.10980122227923694
M05_PIT,ZERO_COST,0.0,WF01,2022-04-11T00:00:00+00:00,2022-04-18T00:00:00+00:00,-0.03945391733444148
M05_PIT,ZERO_COST,0.0,WF01,2022-04-18T00:00:00+00:00,2022-04-25T00:00:00+00:00,-0.03457289190179402
M05_PIT,ZERO_COST,0.0,WF01,2022-04-25T00:00:00+00:00,2022-05-02T00:00:00+00:00,-0.15190211331857262
M05_PIT,ZERO_COST,0.0,WF01,2022-05-02T00:00:00+00:00,2022-05-09T00:00:00+00:00,0.00016472818111146204
M05_PIT,ZERO_COST,0.0,WF01,2022-05-09T00:00:00+00:00,2022-05-16T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-05-16T00:00:00+00:00,2022-05-23T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-05-23T00:00:00+00:00,2022-05-30T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-05-30T00:00:00+00:00,2022-06-06T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-06-06T00:00:00+00:00,2022-06-13T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-06-13T00:00:00+00:00,2022-06-20T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-06-20T00:00:00+00:00,2022-06-27T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-06-27T00:00:00+00:00,2022-07-04T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-07-04T00:00:00+00:00,2022-07-11T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-07-11T00:00:00+00:00,2022-07-18T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-07-18T00:00:00+00:00,2022-07-25T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-07-25T00:00:00+00:00,2022-08-01T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-08-01T00:00:00+00:00,2022-08-08T00:00:00+00:00,0.0515543088837469
M05_PIT,ZERO_COST,0.0,WF01,2022-08-08T00:00:00+00:00,2022-08-15T00:00:00+00:00,0.00678217413358384
M05_PIT,ZERO_COST,0.0,WF01,2022-08-15T00:00:00+00:00,2022-08-22T00:00:00+00:00,-0.07853322153715603
M05_PIT,ZERO_COST,0.0,WF01,2022-08-22T00:00:00+00:00,2022-08-29T00:00:00+00:00,-0.05776767751529832
M05_PIT,ZERO_COST,0.0,WF01,2022-08-29T00:00:00+00:00,2022-09-05T00:00:00+00:00,0.006485354793790865
M05_PIT,ZERO_COST,0.0,WF01,2022-09-05T00:00:00+00:00,2022-09-12T00:00:00+00:00,0.004906967537608775
M05_PIT,ZERO_COST,0.0,WF01,2022-09-12T00:00:00+00:00,2022-09-19T00:00:00+00:00,-0.0021115705002570095
M05_PIT,ZERO_COST,0.0,WF01,2022-09-19T00:00:00+00:00,2022-09-26T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-09-26T00:00:00+00:00,2022-10-03T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-10-03T00:00:00+00:00,2022-10-10T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-10-10T00:00:00+00:00,2022-10-17T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-10-17T00:00:00+00:00,2022-10-24T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF01,2022-10-24T00:00:00+00:00,2022-10-31T00:00:00+00:00,0.006974406531921273
M05_PIT,ZERO_COST,0.0,WF01,2022-10-31T00:00:00+00:00,2022-11-07T00:00:00+00:00,-0.04639649582033778
M05_PIT,ZERO_COST,0.0,WF01,2022-11-07T00:00:00+00:00,2022-11-14T00:00:00+00:00,-0.19729885944591108
M05_PIT,ZERO_COST,0.0,WF01,2022-11-14T00:00:00+00:00,2022-11-21T00:00:00+00:00,-0.01403644473595178
M05_PIT,ZERO_COST,0.0,WF01,2022-11-21T00:00:00+00:00,2022-11-28T00:00:00+00:00,0.11263878257283011
M05_PIT,ZERO_COST,0.0,WF01,2022-11-28T00:00:00+00:00,2022-12-05T00:00:00+00:00,0.00033013297176176515
M05_PIT,ZERO_COST,0.0,WF01,2022-12-05T00:00:00+00:00,2022-12-12T00:00:00+00:00,0.006462041111490402
M05_PIT,ZERO_COST,0.0,WF01,2022-12-12T00:00:00+00:00,2022-12-19T00:00:00+00:00,-0.08060503676577169
M05_PIT,ZERO_COST,0.0,WF01,2022-12-19T00:00:00+00:00,2022-12-26T00:00:00+00:00,0.0028223635113318046
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-01-03T00:00:00+00:00,2022-01-10T00:00:00+00:00,-0.12754936760122937
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-01-10T00:00:00+00:00,2022-01-17T00:00:00+00:00,0.057124843390137015
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-01-17T00:00:00+00:00,2022-01-24T00:00:00+00:00,-0.28092668777244223
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-01-24T00:00:00+00:00,2022-01-31T00:00:00+00:00,0.0043566545172955
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-01-31T00:00:00+00:00,2022-02-07T00:00:00+00:00,0.15952526555120938
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-02-07T00:00:00+00:00,2022-02-14T00:00:00+00:00,-0.06319040292056533
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-02-14T00:00:00+00:00,2022-02-21T00:00:00+00:00,-0.09068460454151106
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-02-21T00:00:00+00:00,2022-02-28T00:00:00+00:00,-0.047320085651355814
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-02-28T00:00:00+00:00,2022-03-07T00:00:00+00:00,-0.028881148465880968
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-03-07T00:00:00+00:00,2022-03-14T00:00:00+00:00,-0.006257976887673267
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-03-14T00:00:00+00:00,2022-03-21T00:00:00+00:00,0.14502873517876091
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-03-21T00:00:00+00:00,2022-03-28T00:00:00+00:00,0.17003889557606056
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-03-28T00:00:00+00:00,2022-04-04T00:00:00+00:00,0.03506920703447247
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-04-04T00:00:00+00:00,2022-04-11T00:00:00+00:00,-0.1512205964588662
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-04-11T00:00:00+00:00,2022-04-18T00:00:00+00:00,-0.051483171296363484
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-04-18T00:00:00+00:00,2022-04-25T00:00:00+00:00,-0.007088701370176365
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-04-25T00:00:00+00:00,2022-05-02T00:00:00+00:00,-0.1363035791813696
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-05-02T00:00:00+00:00,2022-05-09T00:00:00+00:00,-0.06928491829837247
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-05-09T00:00:00+00:00,2022-05-16T00:00:00+00:00,-0.19837690487428394
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-05-16T00:00:00+00:00,2022-05-23T00:00:00+00:00,-0.05955986804038693
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-05-23T00:00:00+00:00,2022-05-30T00:00:00+00:00,-0.06951433698079035
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-05-30T00:00:00+00:00,2022-06-06T00:00:00+00:00,0.008548531121882919
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-06-06T00:00:00+00:00,2022-06-13T00:00:00+00:00,-0.18148447316971295
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-06-13T00:00:00+00:00,2022-06-20T00:00:00+00:00,-0.07558360409978171
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-06-20T00:00:00+00:00,2022-06-27T00:00:00+00:00,0.1076356231625577
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-06-27T00:00:00+00:00,2022-07-04T00:00:00+00:00,-0.08253593292517325
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-07-04T00:00:00+00:00,2022-07-11T00:00:00+00:00,0.08402502141118107
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-07-11T00:00:00+00:00,2022-07-18T00:00:00+00:00,0.048910660234444014
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-07-18T00:00:00+00:00,2022-07-25T00:00:00+00:00,0.0901153903424361
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-07-25T00:00:00+00:00,2022-08-01T00:00:00+00:00,0.06657907675174246
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-08-01T00:00:00+00:00,2022-08-08T00:00:00+00:00,0.05548585089780311
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-08-08T00:00:00+00:00,2022-08-15T00:00:00+00:00,0.040448421546568136
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-08-15T00:00:00+00:00,2022-08-22T00:00:00+00:00,-0.1592733197886158
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-08-22T00:00:00+00:00,2022-08-29T00:00:00+00:00,-0.09005419686305072
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-08-29T00:00:00+00:00,2022-09-05T00:00:00+00:00,0.06824844044722655
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-09-05T00:00:00+00:00,2022-09-12T00:00:00+00:00,0.0483973472087853
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-09-12T00:00:00+00:00,2022-09-19T00:00:00+00:00,-0.1370329299965487
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-09-19T00:00:00+00:00,2022-09-26T00:00:00+00:00,0.048100285506017304
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-09-26T00:00:00+00:00,2022-10-03T00:00:00+00:00,-0.019547695065283976
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-10-03T00:00:00+00:00,2022-10-10T00:00:00+00:00,0.03715401825602638
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-10-10T00:00:00+00:00,2022-10-17T00:00:00+00:00,-0.04944145049123205
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-10-17T00:00:00+00:00,2022-10-24T00:00:00+00:00,0.017264122728532172
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-10-24T00:00:00+00:00,2022-10-31T00:00:00+00:00,0.07910323463098279
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-10-31T00:00:00+00:00,2022-11-07T00:00:00+00:00,0.011683738564540969
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-11-07T00:00:00+00:00,2022-11-14T00:00:00+00:00,-0.26607690817581553
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-11-14T00:00:00+00:00,2022-11-21T00:00:00+00:00,-0.028298038051441154
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-11-21T00:00:00+00:00,2022-11-28T00:00:00+00:00,0.0693818604554528
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-11-28T00:00:00+00:00,2022-12-05T00:00:00+00:00,0.03993129877582091
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-12-05T00:00:00+00:00,2022-12-12T00:00:00+00:00,-0.02811616646556747
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-12-12T00:00:00+00:00,2022-12-19T00:00:00+00:00,-0.10090322309581046
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF01,2022-12-19T00:00:00+00:00,2022-12-26T00:00:00+00:00,-0.01932968137860336
M05_PIT,ZERO_COST,0.0,WF02,2023-01-02T00:00:00+00:00,2023-01-09T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF02,2023-01-09T00:00:00+00:00,2023-01-16T00:00:00+00:00,0.07599573021465855
M05_PIT,ZERO_COST,0.0,WF02,2023-01-16T00:00:00+00:00,2023-01-23T00:00:00+00:00,-0.0028493739743692403
M05_PIT,ZERO_COST,0.0,WF02,2023-01-23T00:00:00+00:00,2023-01-30T00:00:00+00:00,-0.0029317077564667837
M05_PIT,ZERO_COST,0.0,WF02,2023-01-30T00:00:00+00:00,2023-02-06T00:00:00+00:00,-0.02843198373921707
M05_PIT,ZERO_COST,0.0,WF02,2023-02-06T00:00:00+00:00,2023-02-13T00:00:00+00:00,-0.03795722193911111
M05_PIT,ZERO_COST,0.0,WF02,2023-02-13T00:00:00+00:00,2023-02-20T00:00:00+00:00,0.03534844385058533
M05_PIT,ZERO_COST,0.0,WF02,2023-02-20T00:00:00+00:00,2023-02-27T00:00:00+00:00,-0.01286003419413806
M05_PIT,ZERO_COST,0.0,WF02,2023-02-27T00:00:00+00:00,2023-03-06T00:00:00+00:00,-0.09569991276970868
M05_PIT,ZERO_COST,0.0,WF02,2023-03-06T00:00:00+00:00,2023-03-13T00:00:00+00:00,-0.09306816284365838
M05_PIT,ZERO_COST,0.0,WF02,2023-03-13T00:00:00+00:00,2023-03-20T00:00:00+00:00,0.0902680915440548
M05_PIT,ZERO_COST,0.0,WF02,2023-03-20T00:00:00+00:00,2023-03-27T00:00:00+00:00,-0.057194064743434136
M05_PIT,ZERO_COST,0.0,WF02,2023-03-27T00:00:00+00:00,2023-04-03T00:00:00+00:00,0.03913018217323416
M05_PIT,ZERO_COST,0.0,WF02,2023-04-03T00:00:00+00:00,2023-04-10T00:00:00+00:00,-0.02359977110118594
M05_PIT,ZERO_COST,0.0,WF02,2023-04-10T00:00:00+00:00,2023-04-17T00:00:00+00:00,0.04094965060630762
M05_PIT,ZERO_COST,0.0,WF02,2023-04-17T00:00:00+00:00,2023-04-24T00:00:00+00:00,-0.09754641101327477
M05_PIT,ZERO_COST,0.0,WF02,2023-04-24T00:00:00+00:00,2023-05-01T00:00:00+00:00,0.011315399241966562
M05_PIT,ZERO_COST,0.0,WF02,2023-05-01T00:00:00+00:00,2023-05-08T00:00:00+00:00,-0.06963330381918764
M05_PIT,ZERO_COST,0.0,WF02,2023-05-08T00:00:00+00:00,2023-05-15T00:00:00+00:00,-0.06332281201364953
M05_PIT,ZERO_COST,0.0,WF02,2023-05-15T00:00:00+00:00,2023-05-22T00:00:00+00:00,0.00528074494436348
M05_PIT,ZERO_COST,0.0,WF02,2023-05-22T00:00:00+00:00,2023-05-29T00:00:00+00:00,-0.002315302007633746
M05_PIT,ZERO_COST,0.0,WF02,2023-05-29T00:00:00+00:00,2023-06-05T00:00:00+00:00,0.009227522679065014
M05_PIT,ZERO_COST,0.0,WF02,2023-06-05T00:00:00+00:00,2023-06-12T00:00:00+00:00,-0.08651781385381874
M05_PIT,ZERO_COST,0.0,WF02,2023-06-12T00:00:00+00:00,2023-06-19T00:00:00+00:00,-0.022408817524928515
M05_PIT,ZERO_COST,0.0,WF02,2023-06-19T00:00:00+00:00,2023-06-26T00:00:00+00:00,0.001813396562695635
M05_PIT,ZERO_COST,0.0,WF02,2023-06-26T00:00:00+00:00,2023-07-03T00:00:00+00:00,0.16334608229403424
M05_PIT,ZERO_COST,0.0,WF02,2023-07-03T00:00:00+00:00,2023-07-10T00:00:00+00:00,-0.06683655235005626
M05_PIT,ZERO_COST,0.0,WF02,2023-07-10T00:00:00+00:00,2023-07-17T00:00:00+00:00,0.08888775245329827
M05_PIT,ZERO_COST,0.0,WF02,2023-07-17T00:00:00+00:00,2023-07-24T00:00:00+00:00,-0.06444606275615283
M05_PIT,ZERO_COST,0.0,WF02,2023-07-24T00:00:00+00:00,2023-07-31T00:00:00+00:00,-0.007279786604584948
M05_PIT,ZERO_COST,0.0,WF02,2023-07-31T00:00:00+00:00,2023-08-07T00:00:00+00:00,-0.031092185086991853
M05_PIT,ZERO_COST,0.0,WF02,2023-08-07T00:00:00+00:00,2023-08-14T00:00:00+00:00,-0.004289014698881877
M05_PIT,ZERO_COST,0.0,WF02,2023-08-14T00:00:00+00:00,2023-08-21T00:00:00+00:00,-0.09286523035636052
M05_PIT,ZERO_COST,0.0,WF02,2023-08-21T00:00:00+00:00,2023-08-28T00:00:00+00:00,-0.007456432123232104
M05_PIT,ZERO_COST,0.0,WF02,2023-08-28T00:00:00+00:00,2023-09-04T00:00:00+00:00,-0.0020560834536168526
M05_PIT,ZERO_COST,0.0,WF02,2023-09-04T00:00:00+00:00,2023-09-11T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF02,2023-09-11T00:00:00+00:00,2023-09-18T00:00:00+00:00,0.0
M05_PIT,ZERO_COST,0.0,WF02,2023-09-18T00:00:00+00:00,2023-09-25T00:00:00+00:00,-0.009185864784180375
M05_PIT,ZERO_COST,0.0,WF02,2023-09-25T00:00:00+00:00,2023-10-02T00:00:00+00:00,0.035907829853813356
M05_PIT,ZERO_COST,0.0,WF02,2023-10-02T00:00:00+00:00,2023-10-09T00:00:00+00:00,-0.05623991555349228
M05_PIT,ZERO_COST,0.0,WF02,2023-10-09T00:00:00+00:00,2023-10-16T00:00:00+00:00,-0.018512654517692795
M05_PIT,ZERO_COST,0.0,WF02,2023-10-16T00:00:00+00:00,2023-10-23T00:00:00+00:00,0.16519157611231483
M05_PIT,ZERO_COST,0.0,WF02,2023-10-23T00:00:00+00:00,2023-10-30T00:00:00+00:00,0.04916114068470545
M05_PIT,ZERO_COST,0.0,WF02,2023-10-30T00:00:00+00:00,2023-11-06T00:00:00+00:00,0.04480609731068719
M05_PIT,ZERO_COST,0.0,WF02,2023-11-06T00:00:00+00:00,2023-11-13T00:00:00+00:00,0.1575617762404231
M05_PIT,ZERO_COST,0.0,WF02,2023-11-13T00:00:00+00:00,2023-11-20T00:00:00+00:00,0.05013010352454872
M05_PIT,ZERO_COST,0.0,WF02,2023-11-20T00:00:00+00:00,2023-11-27T00:00:00+00:00,0.005166822603319021
M05_PIT,ZERO_COST,0.0,WF02,2023-11-27T00:00:00+00:00,2023-12-04T00:00:00+00:00,0.06905176413256209
M05_PIT,ZERO_COST,0.0,WF02,2023-12-04T00:00:00+00:00,2023-12-11T00:00:00+00:00,0.27860496202900875
M05_PIT,ZERO_COST,0.0,WF02,2023-12-11T00:00:00+00:00,2023-12-18T00:00:00+00:00,-0.0466537591710392
M05_PIT,ZERO_COST,0.0,WF02,2023-12-18T00:00:00+00:00,2023-12-25T00:00:00+00:00,0.07632276698530505
M05_PIT,ZERO_COST,0.0,WF02,2023-12-25T00:00:00+00:00,2024-01-01T00:00:00+00:00,-0.015127688402096107
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-01-02T00:00:00+00:00,2023-01-09T00:00:00+00:00,0.12266901188576962
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-01-09T00:00:00+00:00,2023-01-16T00:00:00+00:00,0.21495870184939014
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-01-16T00:00:00+00:00,2023-01-23T00:00:00+00:00,0.04979357805122042
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-01-23T00:00:00+00:00,2023-01-30T00:00:00+00:00,0.04852250831354965
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-01-30T00:00:00+00:00,2023-02-06T00:00:00+00:00,-0.022689362984121497
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-02-06T00:00:00+00:00,2023-02-13T00:00:00+00:00,-0.04552400287898806
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-02-13T00:00:00+00:00,2023-02-20T00:00:00+00:00,0.0993546189288057
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-02-20T00:00:00+00:00,2023-02-27T00:00:00+00:00,-0.038758867412684195
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-02-27T00:00:00+00:00,2023-03-06T00:00:00+00:00,-0.08372972168737691
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-03-06T00:00:00+00:00,2023-03-13T00:00:00+00:00,-0.048690845225811574
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-03-13T00:00:00+00:00,2023-03-20T00:00:00+00:00,0.0887953758357043
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-03-20T00:00:00+00:00,2023-03-27T00:00:00+00:00,-0.026354725267058732
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-03-27T00:00:00+00:00,2023-04-03T00:00:00+00:00,0.021271181185942956
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-04-03T00:00:00+00:00,2023-04-10T00:00:00+00:00,0.010112951918548774
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-04-10T00:00:00+00:00,2023-04-17T00:00:00+00:00,0.08415992025309138
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-04-17T00:00:00+00:00,2023-04-24T00:00:00+00:00,-0.12522864043781623
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-04-24T00:00:00+00:00,2023-05-01T00:00:00+00:00,5.176897671588243e-05
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-05-01T00:00:00+00:00,2023-05-08T00:00:00+00:00,-0.04686848973874902
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-05-08T00:00:00+00:00,2023-05-15T00:00:00+00:00,-0.0553117972140138
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-05-15T00:00:00+00:00,2023-05-22T00:00:00+00:00,0.003624844674750216
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-05-22T00:00:00+00:00,2023-05-29T00:00:00+00:00,0.03216697013108427
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-05-29T00:00:00+00:00,2023-06-05T00:00:00+00:00,-0.012876594288539378
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-06-05T00:00:00+00:00,2023-06-12T00:00:00+00:00,-0.18242222000521358
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-06-12T00:00:00+00:00,2023-06-19T00:00:00+00:00,0.0055328117169413105
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-06-19T00:00:00+00:00,2023-06-26T00:00:00+00:00,0.17372619573585557
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-06-26T00:00:00+00:00,2023-07-03T00:00:00+00:00,0.09638457148031021
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-07-03T00:00:00+00:00,2023-07-10T00:00:00+00:00,-0.05850501528754537
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-07-10T00:00:00+00:00,2023-07-17T00:00:00+00:00,0.09543991553825437
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-07-17T00:00:00+00:00,2023-07-24T00:00:00+00:00,-0.0001410960124614835
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-07-24T00:00:00+00:00,2023-07-31T00:00:00+00:00,-0.017840998692909116
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-07-31T00:00:00+00:00,2023-08-07T00:00:00+00:00,-0.047585776657560364
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-08-07T00:00:00+00:00,2023-08-14T00:00:00+00:00,-0.0030145339738506527
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-08-14T00:00:00+00:00,2023-08-21T00:00:00+00:00,-0.1267831082880948
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-08-21T00:00:00+00:00,2023-08-28T00:00:00+00:00,-0.01733418894148786
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-08-28T00:00:00+00:00,2023-09-04T00:00:00+00:00,-0.026864174989201572
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-09-04T00:00:00+00:00,2023-09-11T00:00:00+00:00,-0.010209109979397168
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-09-11T00:00:00+00:00,2023-09-18T00:00:00+00:00,0.006459086064081632
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-09-18T00:00:00+00:00,2023-09-25T00:00:00+00:00,0.013674686546996995
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-09-25T00:00:00+00:00,2023-10-02T00:00:00+00:00,0.08065298190070469
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-10-02T00:00:00+00:00,2023-10-09T00:00:00+00:00,-0.04635648453311447
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-10-09T00:00:00+00:00,2023-10-16T00:00:00+00:00,-0.03890166978382248
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-10-16T00:00:00+00:00,2023-10-23T00:00:00+00:00,0.07423270646528812
PIT_EQUAL_WEIGHT,ZERO_COST,0.0,WF02,2023-10-23T00:00:00+00:00,2023-10-30T00:00:00+00:00,0.10437013052547384
