asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank,venue_data_eligible,venue_rank
ltc,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,4759180169.2494335,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,14,True,12
icp,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,3751078471.2248354,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,17,True,13
xmr,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,3046213205.847858,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,18,True,14
etc,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,2619973080.604118,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,19,True,15
aave,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,1937917141.4628,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,20,True,16
qnt,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,1479114551.018883,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,22,True,17
algo,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,1184126228.86107,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,24,True,18
ldo,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,1003587306.00995,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,25,True,19
neo,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,922336633.187094,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,26,True,20
flow,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,807897495.7932552,flow,FLOW,IDENTITY,False,True,1,flow,D0A_IDENTITY_RETAINED,False,,2,2024-09-02T00:00:00+00:00,27,True,21
crv,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,574446534.7796342,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,29,True,22
mana,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,556985609.0754114,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,30,True,23
paxg,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,470283230.0853033,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,31,True,24
zec,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,455072821.50116456,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,32,True,25
comp,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,425520367.189131,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,33,True,26
snx,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,417654270.41512626,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,34,True,27
ftt,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,402290716.5640683,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,36,True,28
1inch,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,337885406.8660627,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,37,True,29
lpt,2024-09-01T00:00:00+00:00,2024-09-01T00:00:00+00:00,2024-09-02T00:00:00+00:00,288414933.3935761,lpt,LPT,IDENTITY,False,True,1,lpt,D0A_IDENTITY_RETAINED,False,,1,2024-09-02T00:00:00+00:00,39,True,30
btc,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,1083556715258.8137,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2024-09-09T00:00:00+00:00,1,True,1
eth,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,276779516155.091,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,2,True,2
xrp,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,52941105640.203995,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,3,True,3
doge,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,14016379741.868042,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,4,True,4
shib_eth,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,13076887985.93746,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,5,True,5
ada,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,11927206790.762554,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,6,True,6
link,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,10340589391.6742,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,7,True,7
xlm,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,9474372324.624441,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,8,True,8
avaxp,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,7895734448.782591,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2024-09-09T00:00:00+00:00,9,True,9
cro,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,7827654417.9007,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,10,True,10
uni,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,6352425543.21608,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,11,True,11
ltc,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,4568219131.62877,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,14,True,12
icp,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,3869853076.9156766,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,15,True,13
xmr,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,3087179955.879978,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,18,True,14
etc,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,2671017683.4636817,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,19,True,15
aave,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,2011917799.254128,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,20,True,16
qnt,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,1684487327.901125,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,21,True,17
algo,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,1253919889.26445,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,24,True,18
ldo,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,946145577.893865,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,25,True,19
neo,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,938047835.860234,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,26,True,20
flow,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,800425841.4435326,flow,FLOW,IDENTITY,False,True,1,flow,D0A_IDENTITY_RETAINED,False,,2,2024-09-09T00:00:00+00:00,27,True,21
crv,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,597042050.6043359,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,29,True,22
mana,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,566116197.7286197,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,30,True,23
paxg,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,471366704.80792576,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,31,True,24
zec,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,428858954.0105898,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,32,True,25
snx,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,427362411.27412885,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,33,True,26
ftt,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,417593268.3779436,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,34,True,27
comp,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,413084082.497763,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,35,True,28
1inch,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,375622828.02091527,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,37,True,29
dash,2024-09-08T00:00:00+00:00,2024-09-08T00:00:00+00:00,2024-09-09T00:00:00+00:00,285548200.62504804,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2024-09-09T00:00:00+00:00,39,True,30
btc,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,1168085465734.0293,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2024-09-16T00:00:00+00:00,1,True,1
eth,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,279129181412.01276,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,2,True,2
xrp,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,57120501674.45619,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,3,True,3
doge,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,15017569827.922514,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,4,True,4
shib_eth,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,13399282961.175188,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,5,True,5
ada,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,11921947312.571938,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,6,True,6
link,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,10834479935.4877,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,7,True,7
xlm,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,10027244938.128235,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,8,True,8
avaxp,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,8091438705.272351,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2024-09-16T00:00:00+00:00,9,True,9
cro,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,8038086129.67281,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,10,True,10
uni,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,6534616578.60742,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,11,True,11
ltc,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,4749777938.54427,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,14,True,12
icp,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,4353690269.656964,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,15,True,13
xmr,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,3063351773.476915,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,18,True,14
etc,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,2652077640.6736994,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,19,True,15
aave,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,2297900163.986864,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,20,True,16
qnt,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,1782722009.1320353,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,21,True,17
algo,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,1265330435.59742,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,24,True,18
ldo,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,995640728.571028,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,25,True,19
neo,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,929659009.845006,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,26,True,20
flow,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,829234661.3746855,flow,FLOW,IDENTITY,False,True,1,flow,D0A_IDENTITY_RETAINED,False,,2,2024-09-16T00:00:00+00:00,27,True,21
mana,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,590801448.9203582,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,29,True,22
crv,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,574540467.2335404,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,30,True,23
paxg,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,489718155.0649737,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,31,True,24
zec,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,453729407.7238654,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,32,True,25
snx,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,451951851.1263591,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,33,True,26
comp,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,428887257.279763,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,34,True,27
ftt,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,426879905.0346862,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,36,True,28
1inch,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,368561790.18403286,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,37,True,29
lpt,2024-09-15T00:00:00+00:00,2024-09-15T00:00:00+00:00,2024-09-16T00:00:00+00:00,298933427.08324486,lpt,LPT,IDENTITY,False,True,1,lpt,D0A_IDENTITY_RETAINED,False,,1,2024-09-16T00:00:00+00:00,39,True,30
btc,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,1256024783427.4387,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2024-09-23T00:00:00+00:00,1,True,1
eth,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,310664830437.2192,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,2,True,2
xrp,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,58743624195.99143,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,3,True,3
doge,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,15523949553.23212,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,4,True,4
shib_eth,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,14552464942.640993,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,5,True,5
ada,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,12394792097.67653,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,6,True,6
link,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,11121319565.3084,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,7,True,7
xlm,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,10120277346.7482,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,8,True,8
avaxp,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,9245843755.590153,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2024-09-23T00:00:00+00:00,9,True,9
cro,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,8552320355.95414,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,10,True,10
uni,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,6634576430.61514,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,12,True,11
ltc,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,5139890948.505561,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,14,True,12
icp,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,4318268464.120093,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,15,True,13
xmr,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,3179049302.059574,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,18,True,14
etc,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,2812138171.0759344,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,19,True,15
aave,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,2581915888.83792,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,20,True,16
qnt,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,1806932065.698509,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,21,True,17
algo,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,1320099845.88272,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,24,True,18
ldo,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,1111859891.32755,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,25,True,19
neo,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,1009259277.29802,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,26,True,20
flow,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,883512125.6182854,flow,FLOW,IDENTITY,False,True,1,flow,D0A_IDENTITY_RETAINED,False,,2,2024-09-23T00:00:00+00:00,27,True,21
mana,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,670625072.9563112,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,28,True,22
crv,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,642679705.3841349,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,30,True,23
snx,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,505140066.15217686,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,31,True,24
paxg,2024-09-22T00:00:00+00:00,2024-09-22T00:00:00+00:00,2024-09-23T00:00:00+00:00,501134219.7790725,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2024-09-23T00:00:00+00:00,32,True,25
