asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank
btc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,732933517212.2942,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2023-11-27T00:00:00+00:00,1
eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,248356345002.92224,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,2
xrp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,61686657770.28508,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,3
link,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,14785693676.2505,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,4
ada,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,13431980672.695251,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,5
xlm,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,12650612075.727636,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,6
doge,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,11139011186.701635,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,7
cro,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,9499301483.51922,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,8
shib_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,8301558877.103811,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,9
pol_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,7663288718.287512,matic,MATIC,EXPLICIT_ALIAS,False,True,2,pol_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,10
avaxp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,7250570057.840488,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2023-11-27T00:00:00+00:00,11
uni,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,6157336926.94746,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,12
xvg,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,5949067730.656622,xvg,XVG,IDENTITY,False,True,1,xvg,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,13
ltc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,5180750970.6613655,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,14
bch,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,4437405271.345481,bch,BCH,IDENTITY,False,True,1,bch,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,15
xmr,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,3031402006.9019675,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,16
etc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2759704766.145893,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,17
leo_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2644282960.140683,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,D0A_IDENTITY_RETAINED,False,,2,2023-11-27T00:00:00+00:00,18
ldo,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2506990549.07061,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,19
qnt,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2462853090.9587507,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,20
icp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2380973058.6098228,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,21
gno,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1990416276.15194,gno,GNO,IDENTITY,False,True,1,gno,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,22
aave,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1568391295.6964111,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,23
mkr,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1456910562.7753918,mkr,MKR,IDENTITY,False,True,1,mkr,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,24
ht,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1456174189.677155,ht,HT,IDENTITY,False,True,1,ht,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,25
algo,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1362080799.13824,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,26
ftt,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1321148064.489517,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,27
crv,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1188058599.8695114,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,28
snx,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1137133587.2253144,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,29
neo,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1090383661.70056,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,30
mana,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,988147231.0222678,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,31
1inch,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,533785302.062631,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,32
comp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,526842512.226963,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,33
xaut,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,488017245.51700133,xaut,XAUT,IDENTITY,False,True,1,xaut,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,34
paxg,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,462304800.2978605,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,35
zec,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,426903700.3069586,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,36
zrx,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,400886789.009799,zrx,ZRX,IDENTITY,False,True,1,zrx,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,37
elf,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,391251110.5840516,elf,ELF,IDENTITY,False,True,1,elf,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,38
dash,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,355764488.925323,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,39
xem,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,326527761.48613554,xem,XEM,IDENTITY,False,True,1,xem,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,40
bat,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,323380683.6912345,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,41
qtum_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,321177902.943944,qtum,QTUM,NETWORK_FORM_TO_PARENT,False,True,1,qtum_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,42
yfi,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,312510311.01798594,yfi,YFI,IDENTITY,False,True,1,yfi,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,43
lrc_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,307216420.8080705,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,44
btg,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,298395471.3392577,btg,BTG,IDENTITY,False,True,1,btg,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,45
sushi,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,297700748.22726846,sushi,SUSHI,IDENTITY,False,True,1,sushi,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,46
snt,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,289819800.7017587,snt,SNT,IDENTITY,False,True,1,snt,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,47
powr,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,269535457.895341,powr,POWR,IDENTITY,False,True,1,powr,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,48
nxm,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,267781921.59670895,nxm,NXM,IDENTITY,False,True,1,nxm,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,49
gas,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,247502282.01424325,gas,GAS,IDENTITY,False,True,1,gas,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,50
bal,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,229503033.28227657,bal,BAL,IDENTITY,False,True,1,bal,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,51
dcr,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,225452158.91976985,dcr,DCR,IDENTITY,False,True,1,dcr,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,52
uma,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,212947647.35165158,uma,UMA,IDENTITY,False,True,1,uma,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,53
ant,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,209125368.52731168,ant,ANT,IDENTITY,False,True,1,ant,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,54
poly,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,195253904.14962,poly,POLY,IDENTITY,False,True,1,poly,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,55
lpt,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,159413603.50653085,lpt,LPT,IDENTITY,False,True,1,lpt,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,56
dgb,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,126145299.07947293,dgb,DGB,IDENTITY,False,True,1,dgb,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,57
cvc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,112484853.430574,cvc,CVC,IDENTITY,False,True,1,cvc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,58
icx_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,103127752.88035722,icx,ICX,NETWORK_FORM_TO_PARENT,False,True,1,icx_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,59
alpha,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,100928732.757973,alpha,ALPHA,IDENTITY,False,True,1,alpha,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,60
perp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,99762546.0947868,perp,PERP,IDENTITY,False,True,1,perp,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,61
wnxm,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,95907649.00034413,wnxm,WNXM,IDENTITY,False,True,1,wnxm,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,62
omg,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,90792760.5099628,omg,OMG,IDENTITY,False,True,1,omg,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,63
ren,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,58306561.73004322,ren,REN,IDENTITY,False,True,1,ren,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,64
gnt,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,56720692.86322205,gnt,GNT,IDENTITY,False,True,1,gnt,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,65
fun,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,51717525.39666499,fun,FUN,IDENTITY,False,True,1,fun,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,66
maid,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,29345797.613759685,maid,MAID,IDENTITY,False,True,1,maid,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,67
vet_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,22409282.0358029,vet,VET,NETWORK_FORM_TO_PARENT,False,True,1,vet_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,68
btm_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,17356657.628547326,btm,BTM,NETWORK_FORM_TO_PARENT,False,True,1,btm_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,69
knc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,17352786.413207494,knc,KNC,IDENTITY,False,True,1,knc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,70
qash,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,15960036.4926179,qash,QASH,IDENTITY,False,True,1,qash,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,71
srm,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,12479379.239724258,srm,SRM,IDENTITY,False,True,1,srm,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,72
renbtc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,11413451.473474989,renbtc,RENBTC,IDENTITY,False,True,1,renbtc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,73
wtc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,11048537.89202233,wtc,WTC,IDENTITY,False,True,1,wtc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,74
rep,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,6858283.905492734,rep,REP,IDENTITY,False,True,1,rep,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,75
rev_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,6503366.699385224,rev,REV,NETWORK_FORM_TO_PARENT,False,True,1,rev_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,76
ae_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,5511829.306647772,ae,AE,NETWORK_FORM_TO_PARENT,False,True,1,ae_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,77
grin,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,5372048.116966373,grin,GRIN,IDENTITY,False,True,1,grin,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,78
drgn,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,4242507.181591839,drgn,DRGN,IDENTITY,False,True,1,drgn,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,79
zil_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2953940.9058937756,zil,ZIL,NETWORK_FORM_TO_PARENT,False,True,1,zil_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,80
vtc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2818509.6734453277,vtc,VTC,IDENTITY,False,True,1,vtc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,81
pay,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1799185.3145141487,pay,PAY,IDENTITY,False,True,1,pay,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,82
nas_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,529608.7632907665,nas,NAS,NETWORK_FORM_TO_PARENT,False,True,1,nas_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,83
swrv,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,392080.00725908537,swrv,SWRV,IDENTITY,False,True,1,swrv,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,84
btc,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,781982500933.8689,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2023-12-04T00:00:00+00:00,1
eth,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,263743672937.4531,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,2
xrp,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,62386359692.099335,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,3
link,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,15766034053.1689,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,4
ada,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,13681602832.286985,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,5
xlm,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,12859753453.70684,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,6
doge,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,12173621388.62405,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,7
cro,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,9237290679.70633,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,8
shib_eth,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,9043296027.750216,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,9
pol_eth,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,8145980856.333507,matic,MATIC,EXPLICIT_ALIAS,False,True,2,pol_eth,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,10
avaxp,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,7564658607.874018,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2023-12-04T00:00:00+00:00,11
uni,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,6058682721.09188,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,12
xvg,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,5854757641.406988,xvg,XVG,IDENTITY,False,True,1,xvg,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,13
ltc,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,5340086784.442799,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,14
bch,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,4501959028.908854,bch,BCH,IDENTITY,False,True,1,bch,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,15
xmr,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,3078349998.9612746,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,16
etc,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,2859049045.634874,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,17
qnt,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,2456364591.8366823,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,18
ldo,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,2432745884.26015,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,19
leo_eth,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,2429737905.5744653,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,D0A_IDENTITY_RETAINED,False,,2,2023-12-04T00:00:00+00:00,20
icp,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,2405838622.052442,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,21
gno,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,1940034253.98034,gno,GNO,IDENTITY,False,True,1,gno,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,22
