asset,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,canonical_symbol,local_data_available
usdt,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,85273204258.24518,2023-09-04T00:00:00+00:00,3,USDT,False
xrp,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,50471448120.654465,2023-09-04T00:00:00+00:00,4,XRP,True
usdt_trx,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,42824624098.76344,2023-09-04T00:00:00+00:00,5,USDT_TRX,False
usdt_eth,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,39020096687.65457,2023-09-04T00:00:00+00:00,6,USDT_ETH,False
usdc,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,30524421301.35165,2023-09-04T00:00:00+00:00,7,USDC,False
usdc_eth,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,24366768608.879932,2023-09-04T00:00:00+00:00,8,USDC_ETH,False
xlm,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,12565565837.65888,2023-09-04T00:00:00+00:00,9,XLM,True
doge,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,8894563337.1505,2023-09-04T00:00:00+00:00,10,DOGE,True
ada,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,8785560000.481745,2023-09-04T00:00:00+00:00,11,ADA,True
shib_eth,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,7685349536.341103,2023-09-04T00:00:00+00:00,12,SHIB_ETH,False
link,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,6029534397.24224,2023-09-04T00:00:00+00:00,13,LINK,True
xvg,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,5425145084.538858,2023-09-04T00:00:00+00:00,14,XVG,False
matic_eth,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,5418529555.54741,2023-09-04T00:00:00+00:00,15,MATIC_ETH,False
weth,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,5151399215.293534,2023-09-04T00:00:00+00:00,16,WETH,False
cro,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,5091954052.6915,2023-09-04T00:00:00+00:00,17,CRO,False
ltc,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,4702057333.138785,2023-09-04T00:00:00+00:00,18,LTC,True
uni,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,4408834311.17729,2023-09-04T00:00:00+00:00,19,UNI,True
wbtc,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,4228646605.4180903,2023-09-04T00:00:00+00:00,20,WBTC,False
dai,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,3880083859.244376,2023-09-04T00:00:00+00:00,21,DAI,False
bch,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,3828556000.981827,2023-09-04T00:00:00+00:00,22,BCH,False
tusd,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,3408435389.6498275,2023-09-04T00:00:00+00:00,23,TUSD,False
avaxp,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,3380057477.566486,2023-09-04T00:00:00+00:00,24,AVAXP,False
busd,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,2844108413.3466206,2023-09-04T00:00:00+00:00,25,BUSD,False
tusd_trx,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,2683928203.73803,2023-09-04T00:00:00+00:00,26,TUSD_TRX,False
xmr,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,2514173708.276542,2023-09-04T00:00:00+00:00,27,XMR,True
leo_eth,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,2431323686.97766,2023-09-04T00:00:00+00:00,28,LEO_ETH,False
qnt,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,2417307422.633295,2023-09-04T00:00:00+00:00,29,QNT,False
etc,2023-09-03T00:00:00+00:00,2023-09-03T00:00:00+00:00,2023-09-04T00:00:00+00:00,2197367516.2314844,2023-09-04T00:00:00+00:00,30,ETC,False
btc,2023-09-10T00:00:00+00:00,2023-09-10T00:00:00+00:00,2023-09-11T00:00:00+00:00,503242767131.77893,2023-09-11T00:00:00+00:00,1,BTC,True
eth,2023-09-10T00:00:00+00:00,2023-09-10T00:00:00+00:00,2023-09-11T00:00:00+00:00,194452705420.86594,2023-09-11T00:00:00+00:00,2,ETH,True
usdt,2023-09-10T00:00:00+00:00,2023-09-10T00:00:00+00:00,2023-09-11T00:00:00+00:00,85253052728.15134,2023-09-11T00:00:00+00:00,3,USDT,False
xrp,2023-09-10T00:00:00+00:00,2023-09-10T00:00:00+00:00,2023-09-11T00:00:00+00:00,49772614758.83116,2023-09-11T00:00:00+00:00,4,XRP,True
usdt_trx,2023-09-10T00:00:00+00:00,2023-09-10T00:00:00+00:00,2023-09-11T00:00:00+00:00,42814503900.8937,2023-09-11T00:00:00+00:00,5,USDT_TRX,False
usdt_eth,2023-09-10T00:00:00+00:00,2023-09-10T00:00:00+00:00,2023-09-11T00:00:00+00:00,39010875565.28197,2023-09-11T00:00:00+00:00,6,USDT_ETH,False
usdc,2023-09-10T00:00:00+00:00,2023-09-10T00:00:00+00:00,2023-09-11T00:00:00+00:00,30497027253.35003,2023-09-11T00:00:00+00:00,7,USDC,False
