asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,rebalance_time,investable_rank,local_data_available
shib_eth,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,21109952210.492256,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-01-31T00:00:00+00:00,7,True
dot,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,20660967230.171436,dot,DOT,IDENTITY,False,True,1,dot,2022-01-31T00:00:00+00:00,8,True
xlm,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,20624986173.430496,xlm,XLM,IDENTITY,False,True,1,xlm,2022-01-31T00:00:00+00:00,9,True
doge,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,18569955013.039635,doge,DOGE,IDENTITY,False,True,1,doge,2022-01-31T00:00:00+00:00,10,True
link,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,17789485359.1029,link,LINK,IDENTITY,False,True,1,link,2022-01-31T00:00:00+00:00,11,True
matic_eth,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,16066291105.6155,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-01-31T00:00:00+00:00,12,False
ftt,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,13751814206.32945,ftt,FTT,IDENTITY,False,True,1,ftt,2022-01-31T00:00:00+00:00,13,False
uni,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,10823323784.9859,uni,UNI,IDENTITY,False,True,1,uni,2022-01-31T00:00:00+00:00,14,True
algo,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,9468978079.35286,algo,ALGO,IDENTITY,False,True,1,algo,2022-01-31T00:00:00+00:00,15,False
icp,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,9194896048.738895,icp,ICP,IDENTITY,False,True,1,icp,2022-01-31T00:00:00+00:00,16,False
ltc,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,7565466366.977498,ltc,LTC,IDENTITY,False,True,1,ltc,2022-01-31T00:00:00+00:00,17,True
mana,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,5535684198.794086,mana,MANA,IDENTITY,False,True,1,mana,2022-01-31T00:00:00+00:00,18,False
bch,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,5521021712.16607,bch,BCH,IDENTITY,False,True,1,bch,2022-01-31T00:00:00+00:00,19,False
crv,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,5386130294.56847,crv,CRV,IDENTITY,False,True,1,crv,2022-01-31T00:00:00+00:00,20,False
ht,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,4507145571.57694,ht,HT,IDENTITY,False,True,1,ht,2022-01-31T00:00:00+00:00,21,False
etc,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,3341164435.0033665,etc,ETC,IDENTITY,False,True,1,etc,2022-01-31T00:00:00+00:00,22,False
xtz,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2873827583.3140736,xtz,XTZ,IDENTITY,False,True,1,xtz,2022-01-31T00:00:00+00:00,23,False
gno,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2774310805.28175,gno,GNO,IDENTITY,False,True,1,gno,2022-01-31T00:00:00+00:00,24,False
xmr,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2603916882.299227,xmr,XMR,IDENTITY,False,True,1,xmr,2022-01-31T00:00:00+00:00,25,True
1inch,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2498936067.5019,1inch,1INCH,IDENTITY,False,True,1,1inch,2022-01-31T00:00:00+00:00,26,False
aave,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2388616270.261424,aave,AAVE,IDENTITY,False,True,2,aave,2022-01-31T00:00:00+00:00,27,True
leo_eth,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2364162265.4587936,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2022-01-31T00:00:00+00:00,28,False
qnt,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,2312523760.9505043,qnt,QNT,IDENTITY,False,True,1,qnt,2022-01-31T00:00:00+00:00,29,False
neo,2022-01-30T00:00:00+00:00,2022-01-30T00:00:00+00:00,2022-01-31T00:00:00+00:00,1961460423.07057,neo,NEO,IDENTITY,False,True,1,neo,2022-01-31T00:00:00+00:00,30,False
btc,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,802716166347.2821,btc,BTC,IDENTITY,False,True,2,btc,2022-02-07T00:00:00+00:00,1,True
eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,360233186220.1321,eth,ETH,IDENTITY,False,True,2,eth,2022-02-07T00:00:00+00:00,2,True
xrp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,68272290967.84061,xrp,XRP,IDENTITY,False,True,1,xrp,2022-02-07T00:00:00+00:00,3,True
cro,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,46063202956.9659,cro,CRO,IDENTITY,False,True,1,cro,2022-02-07T00:00:00+00:00,4,False
ada,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,37718792290.398254,ada,ADA,IDENTITY,False,True,1,ada,2022-02-07T00:00:00+00:00,5,True
shib_eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,27855531204.61356,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-02-07T00:00:00+00:00,6,True
avaxp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,26123524762.33307,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2022-02-07T00:00:00+00:00,7,True
dot,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,24751905929.97192,dot,DOT,IDENTITY,False,True,1,dot,2022-02-07T00:00:00+00:00,8,True
xlm,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,23534744882.70984,xlm,XLM,IDENTITY,False,True,1,xlm,2022-02-07T00:00:00+00:00,9,True
doge,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,20465342224.3145,doge,DOGE,IDENTITY,False,True,1,doge,2022-02-07T00:00:00+00:00,10,True
link,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,17994374918.5802,link,LINK,IDENTITY,False,True,1,link,2022-02-07T00:00:00+00:00,11,True
matic_eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,17301821291.7402,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-02-07T00:00:00+00:00,12,False
ftt,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,15545955423.708303,ftt,FTT,IDENTITY,False,True,1,ftt,2022-02-07T00:00:00+00:00,13,False
uni,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,11570022335.8623,uni,UNI,IDENTITY,False,True,1,uni,2022-02-07T00:00:00+00:00,14,True
icp,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,11129087020.985289,icp,ICP,IDENTITY,False,True,1,icp,2022-02-07T00:00:00+00:00,15,False
algo,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,10224220395.7512,algo,ALGO,IDENTITY,False,True,1,algo,2022-02-07T00:00:00+00:00,16,False
ltc,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,8841855534.309626,ltc,LTC,IDENTITY,False,True,1,ltc,2022-02-07T00:00:00+00:00,17,True
mana,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,7225727700.915708,mana,MANA,IDENTITY,False,True,1,mana,2022-02-07T00:00:00+00:00,18,False
bch,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,6157165249.707045,bch,BCH,IDENTITY,False,True,1,bch,2022-02-07T00:00:00+00:00,19,False
crv,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,5661482760.324236,crv,CRV,IDENTITY,False,True,1,crv,2022-02-07T00:00:00+00:00,20,False
ht,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,5007938321.594,ht,HT,IDENTITY,False,True,1,ht,2022-02-07T00:00:00+00:00,21,False
etc,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3970806125.8665323,etc,ETC,IDENTITY,False,True,1,etc,2022-02-07T00:00:00+00:00,22,False
xtz,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3417262134.179626,xtz,XTZ,IDENTITY,False,True,1,xtz,2022-02-07T00:00:00+00:00,23,False
leo_eth,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3358389420.8065476,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2022-02-07T00:00:00+00:00,24,False
qnt,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3311726691.210098,qnt,QNT,IDENTITY,False,True,1,qnt,2022-02-07T00:00:00+00:00,25,False
gno,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3289236987.95691,gno,GNO,IDENTITY,False,True,1,gno,2022-02-07T00:00:00+00:00,26,False
xmr,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,3045604088.601684,xmr,XMR,IDENTITY,False,True,1,xmr,2022-02-07T00:00:00+00:00,27,True
1inch,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,2784898530.846705,1inch,1INCH,IDENTITY,False,True,1,1inch,2022-02-07T00:00:00+00:00,28,False
aave,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,2759771338.813456,aave,AAVE,IDENTITY,False,True,2,aave,2022-02-07T00:00:00+00:00,29,True
neo,2022-02-06T00:00:00+00:00,2022-02-06T00:00:00+00:00,2022-02-07T00:00:00+00:00,2249633701.03101,neo,NEO,IDENTITY,False,True,1,neo,2022-02-07T00:00:00+00:00,30,False
btc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,799914657954.3014,btc,BTC,IDENTITY,False,True,2,btc,2022-02-14T00:00:00+00:00,1,True
eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,340455424967.8945,eth,ETH,IDENTITY,False,True,2,eth,2022-02-14T00:00:00+00:00,2,True
xrp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,80915569152.52264,xrp,XRP,IDENTITY,False,True,1,xrp,2022-02-14T00:00:00+00:00,3,True
cro,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,50654263316.4778,cro,CRO,IDENTITY,False,True,1,cro,2022-02-14T00:00:00+00:00,4,False
ada,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,34477777853.70315,ada,ADA,IDENTITY,False,True,1,ada,2022-02-14T00:00:00+00:00,5,True
shib_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,30215201672.405247,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-02-14T00:00:00+00:00,6,True
avaxp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,26394935260.490345,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2022-02-14T00:00:00+00:00,7,True
xlm,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,22279779582.441647,xlm,XLM,IDENTITY,False,True,1,xlm,2022-02-14T00:00:00+00:00,8,True
dot,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,21348670527.411354,dot,DOT,IDENTITY,False,True,1,dot,2022-02-14T00:00:00+00:00,9,True
doge,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,19897823967.732853,doge,DOGE,IDENTITY,False,True,1,doge,2022-02-14T00:00:00+00:00,10,True
matic_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,16689123733.3455,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-02-14T00:00:00+00:00,11,False
link,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,15718898418.861,link,LINK,IDENTITY,False,True,1,link,2022-02-14T00:00:00+00:00,12,True
ftt,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,14867439089.898066,ftt,FTT,IDENTITY,False,True,1,ftt,2022-02-14T00:00:00+00:00,13,False
uni,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,10372758169.3169,uni,UNI,IDENTITY,False,True,1,uni,2022-02-14T00:00:00+00:00,14,True
icp,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,9465591463.993116,icp,ICP,IDENTITY,False,True,1,icp,2022-02-14T00:00:00+00:00,15,False
algo,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,8994725515.85688,algo,ALGO,IDENTITY,False,True,1,algo,2022-02-14T00:00:00+00:00,16,False
ltc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,8770864989.059473,ltc,LTC,IDENTITY,False,True,1,ltc,2022-02-14T00:00:00+00:00,17,True
bch,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,6346995959.968495,bch,BCH,IDENTITY,False,True,1,bch,2022-02-14T00:00:00+00:00,18,False
mana,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,6220647018.468336,mana,MANA,IDENTITY,False,True,1,mana,2022-02-14T00:00:00+00:00,19,False
ht,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,4972325890.94875,ht,HT,IDENTITY,False,True,1,ht,2022-02-14T00:00:00+00:00,20,False
crv,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,4660205247.684657,crv,CRV,IDENTITY,False,True,1,crv,2022-02-14T00:00:00+00:00,21,False
etc,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,4354647311.680872,etc,ETC,IDENTITY,False,True,1,etc,2022-02-14T00:00:00+00:00,22,False
leo_eth,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,3857629467.562827,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2022-02-14T00:00:00+00:00,23,False
xtz,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,3393941525.2193885,xtz,XTZ,IDENTITY,False,True,1,xtz,2022-02-14T00:00:00+00:00,24,False
gno,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,3393172681.01752,gno,GNO,IDENTITY,False,True,1,gno,2022-02-14T00:00:00+00:00,25,False
xmr,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,3065009448.015249,xmr,XMR,IDENTITY,False,True,1,xmr,2022-02-14T00:00:00+00:00,26,True
qnt,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,2986922530.202047,qnt,QNT,IDENTITY,False,True,1,qnt,2022-02-14T00:00:00+00:00,27,False
aave,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,2535026130.97016,aave,AAVE,IDENTITY,False,True,2,aave,2022-02-14T00:00:00+00:00,28,True
1inch,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,2492374434.708735,1inch,1INCH,IDENTITY,False,True,1,1inch,2022-02-14T00:00:00+00:00,29,False
neo,2022-02-13T00:00:00+00:00,2022-02-13T00:00:00+00:00,2022-02-14T00:00:00+00:00,2176748612.86474,neo,NEO,IDENTITY,False,True,1,neo,2022-02-14T00:00:00+00:00,30,False
btc,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,731091944780.325,btc,BTC,IDENTITY,False,True,2,btc,2022-02-21T00:00:00+00:00,1,True
eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,311735818583.9793,eth,ETH,IDENTITY,False,True,2,eth,2022-02-21T00:00:00+00:00,2,True
xrp,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,78039802555.88672,xrp,XRP,IDENTITY,False,True,1,xrp,2022-02-21T00:00:00+00:00,3,True
cro,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,40584424130.9458,cro,CRO,IDENTITY,False,True,1,cro,2022-02-21T00:00:00+00:00,4,False
ada,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,30982342265.53988,ada,ADA,IDENTITY,False,True,1,ada,2022-02-21T00:00:00+00:00,5,True
avaxp,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,26319117779.238514,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2022-02-21T00:00:00+00:00,6,True
shib_eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,25610994285.150127,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-02-21T00:00:00+00:00,7,True
xlm,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,20594963214.037567,xlm,XLM,IDENTITY,False,True,1,xlm,2022-02-21T00:00:00+00:00,8,True
dot,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,19442563090.943928,dot,DOT,IDENTITY,False,True,1,dot,2022-02-21T00:00:00+00:00,9,True
doge,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,18285934343.23831,doge,DOGE,IDENTITY,False,True,1,doge,2022-02-21T00:00:00+00:00,10,True
matic_eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,15244781205.154,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-02-21T00:00:00+00:00,11,False
link,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,14712496333.159,link,LINK,IDENTITY,False,True,1,link,2022-02-21T00:00:00+00:00,12,True
ftt,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,13702498882.44776,ftt,FTT,IDENTITY,False,True,1,ftt,2022-02-21T00:00:00+00:00,13,False
uni,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,9412420151.08953,uni,UNI,IDENTITY,False,True,1,uni,2022-02-21T00:00:00+00:00,14,True
icp,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,8988317844.798386,icp,ICP,IDENTITY,False,True,1,icp,2022-02-21T00:00:00+00:00,15,False
algo,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,8514988136.79728,algo,ALGO,IDENTITY,False,True,1,algo,2022-02-21T00:00:00+00:00,16,False
ltc,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,7736062442.501798,ltc,LTC,IDENTITY,False,True,1,ltc,2022-02-21T00:00:00+00:00,17,True
mana,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,5939192114.623881,mana,MANA,IDENTITY,False,True,1,mana,2022-02-21T00:00:00+00:00,18,False
bch,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,5769616206.258866,bch,BCH,IDENTITY,False,True,1,bch,2022-02-21T00:00:00+00:00,19,False
ht,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,4800686211.314195,ht,HT,IDENTITY,False,True,1,ht,2022-02-21T00:00:00+00:00,20,False
crv,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,4352887988.839052,crv,CRV,IDENTITY,False,True,1,crv,2022-02-21T00:00:00+00:00,21,False
leo_eth,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,3791296790.531851,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2022-02-21T00:00:00+00:00,22,False
etc,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,3662281930.169628,etc,ETC,IDENTITY,False,True,1,etc,2022-02-21T00:00:00+00:00,23,False
gno,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,3237007418.10297,gno,GNO,IDENTITY,False,True,1,gno,2022-02-21T00:00:00+00:00,24,False
xtz,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,2890738658.803275,xtz,XTZ,IDENTITY,False,True,1,xtz,2022-02-21T00:00:00+00:00,25,False
xmr,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,2722654148.7261624,xmr,XMR,IDENTITY,False,True,1,xmr,2022-02-21T00:00:00+00:00,26,True
qnt,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,2646639881.3097744,qnt,QNT,IDENTITY,False,True,1,qnt,2022-02-21T00:00:00+00:00,27,False
neo,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,2327361012.76324,neo,NEO,IDENTITY,False,True,1,neo,2022-02-21T00:00:00+00:00,28,False
1inch,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,2241051024.285225,1inch,1INCH,IDENTITY,False,True,1,1inch,2022-02-21T00:00:00+00:00,29,False
aave,2022-02-20T00:00:00+00:00,2022-02-20T00:00:00+00:00,2022-02-21T00:00:00+00:00,2212360166.585888,aave,AAVE,IDENTITY,False,True,2,aave,2022-02-21T00:00:00+00:00,30,True
btc,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,714497979063.6005,btc,BTC,IDENTITY,False,True,2,btc,2022-02-28T00:00:00+00:00,1,True
eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,309300957603.4774,eth,ETH,IDENTITY,False,True,2,eth,2022-02-28T00:00:00+00:00,2,True
xrp,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,71828704323.53395,xrp,XRP,IDENTITY,False,True,1,xrp,2022-02-28T00:00:00+00:00,3,True
cro,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,39400035883.8348,cro,CRO,IDENTITY,False,True,1,cro,2022-02-28T00:00:00+00:00,4,False
ada,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,28225881489.4981,ada,ADA,IDENTITY,False,True,1,ada,2022-02-28T00:00:00+00:00,5,True
avaxp,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,25371943717.96233,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2022-02-28T00:00:00+00:00,6,True
shib_eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,23389683706.794106,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2022-02-28T00:00:00+00:00,7,True
dot,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,19935186760.50969,dot,DOT,IDENTITY,False,True,1,dot,2022-02-28T00:00:00+00:00,8,True
xlm,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,19025730197.25174,xlm,XLM,IDENTITY,False,True,1,xlm,2022-02-28T00:00:00+00:00,9,True
doge,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,16374057462.626633,doge,DOGE,IDENTITY,False,True,1,doge,2022-02-28T00:00:00+00:00,10,True
matic_eth,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,14463562720.4326,matic,MATIC,NETWORK_FORM_TO_PARENT,False,True,1,matic_eth,2022-02-28T00:00:00+00:00,11,False
ftt,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,13853114389.211205,ftt,FTT,IDENTITY,False,True,1,ftt,2022-02-28T00:00:00+00:00,12,False
link,2022-02-27T00:00:00+00:00,2022-02-27T00:00:00+00:00,2022-02-28T00:00:00+00:00,13613768912.8394,link,LINK,IDENTITY,False,True,1,link,2022-02-28T00:00:00+00:00,13,True
