variant,pair,canonical_asset_id,p0b_terminal_resolution,discovery_channels,restricted_membership
D_EVIDENCE_STRONG,ACS-USDT,ACS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,ADA-USDT,ADA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,ADX-USDT,ADX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AGLD-USDT,AGLD,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AIOZ-USDT,AIOZ,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AKT-USDT,AKT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ALEPH-USDT,ALEPH,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ALEX-USDT,ALEX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ALGO-USDT,ALGO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,ALICE-USDT,ALICE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ALPINE-USDT,ALPINE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AMP-USDT,AMP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ANKR-USDT,ANKR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,APE-USDT,APE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,API3-USDT,API3,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,APT-USDT,APT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AR-USDT,AR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ARB-USDT,ARB,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ARKM-USDT,ARKM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ARPA-USDT,ARPA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,ARTY-USDT,ARTY,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ASTR-USDT,ASTR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ATA-USDT,ATA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ATOM-USDT,ATOM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,AUCTION-USDT,AUCTION,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AUDIO-USDT,AUDIO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AURORA-USDT,AURORA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AVAX-USDT,AVAX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,AXS-USDT,AXS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,AZERO-USDT,AZERO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BABYDOGE-USDT,BABYDOGE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BAL-USDT,BAL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BAND-USDT,BAND,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BAT-USDT,BAT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BCH-USDT,BCH,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,BDX-USDT,BDX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BFC-USDT,BFC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BICO-USDT,BICO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BIGTIME-USDT,BIGTIME,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BLUR-USDT,BLUR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BLZ-USDT,BLZ,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BNB-USDT,BNB,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BNC-USDT,BNC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BOBA-USDT,BOBA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BONK-USDT,BONK,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BOSON-USDT,BOSON,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BRISE-USDT,BRISE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,BTC-USDT,BTC,CONFIRMED_CURRENT_SEED_KLINE_VERIFIED_PAIR,current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,BTT-USDT,BTT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,C98-USDT,C98,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CAKE-USDT,CAKE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CCD-USDT,CCD,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CELO-USDT,CELO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CELR-USDT,CELR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,CERE-USDT,CERE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CETUS-USDT,CETUS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CFG-USDT,CFG,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CFX-USDT,CFX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CHZ-USDT,CHZ,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CKB-USDT,CKB,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,COQ-USDT,COQ,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CPOOL-USDT,CPOOL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CREDI-USDT,CREDI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CRO-USDT,CRO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,CRV-USDT,CRV,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CSPR-USDT,CSPR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CTC-USDT,CTC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CTSI-USDT,CTSI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CVX-USDT,CVX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CWEB-USDT,CWEB,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,CYBER-USDT,CYBER,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DAO-USDT,DAO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DCK-USDT,DCK,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DEXE-USDT,DEXE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DIA-USDT,DIA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DMTR-USDT,DMTR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DODO-USDT,DODO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DOGE-USDT,DOGE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DOT-USDT,DOT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,DUSK-USDT,DUSK,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,DYDX-USDT,DYDX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,EDU-USDT,EDU,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,EGLD-USDT,EGLD,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ELON-USDT,ELON,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ENS-USDT,ENS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ERG-USDT,ERG,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ETH-USDT,ETH,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,ETHW-USDT,ETHW,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,EUL-USDT,EUL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,EWT-USDT,EWT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FET-USDT,FET,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FIDA-USDT,FIDA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FIL-USDT,FIL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FITFI-USDT,FITFI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FLIP-USDT,FLIP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FLOKI-USDT,FLOKI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FLOW-USDT,FLOW,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FLR-USDT,FLR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FLUX-USDT,FLUX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FORT-USDT,FORT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FORTH-USDT,FORTH,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,FTT-USDT,FTT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,GAFI-USDT,GAFI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GALAX-USDT,GALAX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GHX-USDT,GHX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GLM-USDT,GLM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GLMR-USDT,GLMR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GLQ-USDT,GLQ,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GMEE-USDT,GMEE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GMT-USDT,GMT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GMX-USDT,GMX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GODS-USDT,GODS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GRT-USDT,GRT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,GTC-USDT,GTC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HAI-USDT,HAI,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HBAR-USDT,HBAR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HEART-USDT,HEART,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HFT-USDT,HFT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HIGH-USDT,HIGH,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HMND-USDT,HMND,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HNT-USDT,HNT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HTR-USDT,HTR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,HYDRA-USDT,HYDRA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ICP-USDT,ICP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ICX-USDT,ICX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ID-USDT,ID,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ILV-USDT,ILV,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,IMX-USDT,IMX,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,INJ-USDT,INJ,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,INSP-USDT,INSP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,IOST-USDT,IOST,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,IOTA-USDT,IOTA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ISLM-USDT,ISLM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,ISP-USDT,ISP,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,JASMY-USDT,JASMY,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,JST-USDT,JST,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,JTO-USDT,JTO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,KACE-USDT,KACE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,KAVA-USDT,KAVA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,KCS-USDT,KCS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,KLV-USDT,KLV,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,KRL-USDT,KRL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,KSM-USDT,KSM,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LADYS-USDT,LADYS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LDO-USDT,LDO,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LIKE-USDT,LIKE,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LINK-USDT,LINK,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LMWR-USDT,LMWR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LPT-USDT,LPT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LQTY-USDT,LQTY,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LRC-USDT,LRC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LTC-USDT,LTC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,LUNA-USDT,LUNA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed;rd18_p0_historical_evidence,True
D_EVIDENCE_STRONG,LUNC-USDT,LUNC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MAGIC-USDT,MAGIC,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MANTA-USDT,MANTA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MARS4-USDT,MARS4,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MASK-USDT,MASK,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MAV-USDT,MAV,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MBL-USDT,MBL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MEME-USDT,MEME,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,METIS-USDT,METIS,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MINA-USDT,MINA,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MLK-USDT,MLK,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MNT-USDT,MNT,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MOVR-USDT,MOVR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MTL-USDT,MTL,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
D_EVIDENCE_STRONG,MTRG-USDT,MTRG,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,announcement_listing;current_currency_non_causal_seed,True
