asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol
ht,HT,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,1671180929.104855,2023-05-29 00:00:00+00:00,19,False,False,False,False
algo,ALGO,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,1531716776.21818,2023-05-29 00:00:00+00:00,20,False,False,False,False
gno,GNO,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,1182900786.53873,2023-05-29 00:00:00+00:00,21,False,False,False,False
aave,AAVE,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,1106014970.4739616,2023-05-29 00:00:00+00:00,22,False,False,False,False
avaxc,AVAXC,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,1094955838.9768343,2023-05-29 00:00:00+00:00,23,False,False,False,False
neo,NEO,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,1087730005.9145,2023-05-29 00:00:00+00:00,24,False,False,False,False
mana,MANA,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,1072466891.2944552,2023-05-29 00:00:00+00:00,25,False,False,False,False
pax,PAX,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,1018519503.5193825,2023-05-29 00:00:00+00:00,26,False,False,False,False
lend,LEND,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,898637123.2118633,2023-05-29 00:00:00+00:00,27,False,False,False,False
snx,SNX,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,802782817.5032775,2023-05-29 00:00:00+00:00,28,False,False,False,False
bsv,BSV,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,648110979.1551555,2023-05-29 00:00:00+00:00,29,False,False,False,False
mkr,MKR,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,2023-05-29 00:00:00+00:00,634062331.7717901,2023-05-29 00:00:00+00:00,30,False,False,False,False
btc,BTC,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,526679506782.1844,2023-06-05 00:00:00+00:00,1,True,True,True,True
eth,ETH,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,227545330604.34442,2023-06-05 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,53697442712.19743,2023-06-05 00:00:00+00:00,3,True,True,False,True
ada,ADA,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,12925300868.6002,2023-06-05 00:00:00+00:00,4,True,True,False,True
doge,DOGE,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,10137209550.736658,2023-06-05 00:00:00+00:00,5,True,True,False,False
xlm,XLM,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,9642780401.800264,2023-06-05 00:00:00+00:00,6,True,True,False,False
ltc,LTC,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,6905733850.950362,2023-06-05 00:00:00+00:00,7,False,True,False,True
link,LINK,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,6469599253.73115,2023-06-05 00:00:00+00:00,8,False,True,True,True
cro,CRO,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,6073869151.06531,2023-06-05 00:00:00+00:00,9,False,True,False,False
uni,UNI,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,5020433504.03529,2023-06-05 00:00:00+00:00,10,False,True,False,False
xvg,XVG,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,3209437702.3201847,2023-06-05 00:00:00+00:00,11,False,False,False,False
qnt,QNT,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,2818785715.9841647,2023-06-05 00:00:00+00:00,12,False,False,False,False
xmr,XMR,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,2639855338.363615,2023-06-05 00:00:00+00:00,13,False,False,False,False
etc,ETC,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,2581682078.5022693,2023-06-05 00:00:00+00:00,14,False,False,False,False
icp,ICP,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,2398036354.422166,2023-06-05 00:00:00+00:00,15,False,False,False,False
ldo,LDO,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,2286094517.84375,2023-06-05 00:00:00+00:00,16,False,False,False,False
bch,BCH,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,2248343632.3585863,2023-06-05 00:00:00+00:00,17,False,False,False,False
crv,CRV,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1666356209.5857508,2023-06-05 00:00:00+00:00,18,False,False,False,False
algo,ALGO,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1521518806.67052,2023-06-05 00:00:00+00:00,19,False,False,False,False
ht,HT,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1502545345.179975,2023-06-05 00:00:00+00:00,20,False,False,False,False
gno,GNO,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1171082663.80352,2023-06-05 00:00:00+00:00,21,False,False,False,False
mana,MANA,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1111882481.5286016,2023-06-05 00:00:00+00:00,22,False,False,False,False
avaxc,AVAXC,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1084549598.5318508,2023-06-05 00:00:00+00:00,23,False,False,False,False
neo,NEO,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1040736248.83703,2023-06-05 00:00:00+00:00,24,False,False,False,False
aave,AAVE,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1006148015.9764208,2023-06-05 00:00:00+00:00,25,False,False,False,False
pax,PAX,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,1003755181.6152335,2023-06-05 00:00:00+00:00,26,False,False,False,False
lend,LEND,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,817495226.3213158,2023-06-05 00:00:00+00:00,27,False,False,False,False
snx,SNX,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,760733942.4042598,2023-06-05 00:00:00+00:00,28,False,False,False,False
mkr,MKR,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,669136965.8883218,2023-06-05 00:00:00+00:00,29,False,False,False,False
bsv,BSV,2023-06-04 00:00:00+00:00,2023-06-04 00:00:00+00:00,2023-06-05 00:00:00+00:00,641083703.5985972,2023-06-05 00:00:00+00:00,30,False,False,False,False
btc,BTC,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,502582898459.831,2023-06-12 00:00:00+00:00,1,True,True,True,True
eth,ETH,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,210645679899.25504,2023-06-12 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,52038441983.38704,2023-06-12 00:00:00+00:00,3,True,True,False,True
ada,ADA,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,9304095867.315275,2023-06-12 00:00:00+00:00,4,True,True,False,True
xlm,XLM,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,8792272278.305054,2023-06-12 00:00:00+00:00,5,True,True,False,False
doge,DOGE,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,8593063245.76784,2023-06-12 00:00:00+00:00,6,True,True,False,False
ltc,LTC,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,5670916424.301614,2023-06-12 00:00:00+00:00,7,False,True,False,True
cro,CRO,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,5498585268.89229,2023-06-12 00:00:00+00:00,8,False,True,False,False
link,LINK,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,5165031121.60215,2023-06-12 00:00:00+00:00,9,False,True,True,True
uni,UNI,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,4049927653.50058,2023-06-12 00:00:00+00:00,10,False,True,False,False
qnt,QNT,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,2502075182.05082,2023-06-12 00:00:00+00:00,11,False,False,False,False
xvg,XVG,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,2500979701.025213,2023-06-12 00:00:00+00:00,12,False,False,False,False
xmr,XMR,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,2463367479.829216,2023-06-12 00:00:00+00:00,13,False,False,False,False
etc,ETC,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,2130196111.2807772,2023-06-12 00:00:00+00:00,14,False,False,False,False
bch,BCH,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,1995493155.1549923,2023-06-12 00:00:00+00:00,15,False,False,False,False
ldo,LDO,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,1823589083.89878,2023-06-12 00:00:00+00:00,16,False,False,False,False
icp,ICP,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,1822240406.0499334,2023-06-12 00:00:00+00:00,17,False,False,False,False
ht,HT,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,1315003939.81305,2023-06-12 00:00:00+00:00,18,False,False,False,False
crv,CRV,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,1311996652.1615627,2023-06-12 00:00:00+00:00,19,False,False,False,False
algo,ALGO,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,1106117453.72364,2023-06-12 00:00:00+00:00,20,False,False,False,False
gno,GNO,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,1105147413.26376,2023-06-12 00:00:00+00:00,21,False,False,False,False
pax,PAX,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,999342936.0067388,2023-06-12 00:00:00+00:00,22,False,False,False,False
avaxc,AVAXC,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,844228710.0029405,2023-06-12 00:00:00+00:00,23,False,False,False,False
aave,AAVE,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,833701997.791688,2023-06-12 00:00:00+00:00,24,False,False,False,False
neo,NEO,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,776112998.511148,2023-06-12 00:00:00+00:00,25,False,False,False,False
mana,MANA,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,746784491.3927559,2023-06-12 00:00:00+00:00,26,False,False,False,False
lend,LEND,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,677382842.8293808,2023-06-12 00:00:00+00:00,27,False,False,False,False
mkr,MKR,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,603193553.4504693,2023-06-12 00:00:00+00:00,28,False,False,False,False
snx,SNX,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,572188731.291055,2023-06-12 00:00:00+00:00,29,False,False,False,False
bsv,BSV,2023-06-11 00:00:00+00:00,2023-06-11 00:00:00+00:00,2023-06-12 00:00:00+00:00,502492892.0051997,2023-06-12 00:00:00+00:00,30,False,False,False,False
btc,BTC,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,511424654895.8779,2023-06-19 00:00:00+00:00,1,True,True,True,True
eth,ETH,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,206832440052.9236,2023-06-19 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,48736197023.623795,2023-06-19 00:00:00+00:00,3,True,True,False,True
ada,ADA,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,8919353689.599346,2023-06-19 00:00:00+00:00,4,True,True,False,True
doge,DOGE,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,8678904128.370617,2023-06-19 00:00:00+00:00,5,True,True,False,False
xlm,XLM,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,8377041674.684418,2023-06-19 00:00:00+00:00,6,True,True,False,False
ltc,LTC,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,5642662451.497762,2023-06-19 00:00:00+00:00,7,False,True,False,True
cro,CRO,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,5351113963.34825,2023-06-19 00:00:00+00:00,8,False,True,False,False
link,LINK,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,5160125474.6679,2023-06-19 00:00:00+00:00,9,False,True,True,True
uni,UNI,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,4474667799.73257,2023-06-19 00:00:00+00:00,10,False,True,False,False
qnt,QNT,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,2450446343.519339,2023-06-19 00:00:00+00:00,11,False,False,False,False
xmr,XMR,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,2443328947.573478,2023-06-19 00:00:00+00:00,12,False,False,False,False
xvg,XVG,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,2368800750.4828157,2023-06-19 00:00:00+00:00,13,False,False,False,False
etc,ETC,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,2155410113.432373,2023-06-19 00:00:00+00:00,14,False,False,False,False
bch,BCH,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,2080501669.5745857,2023-06-19 00:00:00+00:00,15,False,False,False,False
icp,ICP,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,1976705837.3375607,2023-06-19 00:00:00+00:00,16,False,False,False,False
ldo,LDO,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,1711023759.84107,2023-06-19 00:00:00+00:00,17,False,False,False,False
ht,HT,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,1305073842.32904,2023-06-19 00:00:00+00:00,18,False,False,False,False
crv,CRV,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,1226865374.937425,2023-06-19 00:00:00+00:00,19,False,False,False,False
algo,ALGO,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,1148616939.18018,2023-06-19 00:00:00+00:00,20,False,False,False,False
gno,GNO,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,1072344205.48555,2023-06-19 00:00:00+00:00,21,False,False,False,False
pax,PAX,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,1005253745.709298,2023-06-19 00:00:00+00:00,22,False,False,False,False
avaxc,AVAXC,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,829144307.2728297,2023-06-19 00:00:00+00:00,23,False,False,False,False
aave,AAVE,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,814889413.655824,2023-06-19 00:00:00+00:00,24,False,False,False,False
neo,NEO,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,768197535.486444,2023-06-19 00:00:00+00:00,25,False,False,False,False
mana,MANA,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,735923899.294474,2023-06-19 00:00:00+00:00,26,False,False,False,False
lend,LEND,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,662097618.9044375,2023-06-19 00:00:00+00:00,27,False,False,False,False
mkr,MKR,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,656032576.7076117,2023-06-19 00:00:00+00:00,28,False,False,False,False
snx,SNX,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,581406463.5553747,2023-06-19 00:00:00+00:00,29,False,False,False,False
paxg,PAXG,2023-06-18 00:00:00+00:00,2023-06-18 00:00:00+00:00,2023-06-19 00:00:00+00:00,493491150.52425176,2023-06-19 00:00:00+00:00,30,False,False,False,False
btc,BTC,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,591433552695.0343,2023-06-26 00:00:00+00:00,1,True,True,True,True
eth,ETH,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,228439884141.67773,2023-06-26 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,48991158591.262405,2023-06-26 00:00:00+00:00,3,True,True,False,True
ada,ADA,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,9994293998.732996,2023-06-26 00:00:00+00:00,4,True,True,False,True
xlm,XLM,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,9652599658.646717,2023-06-26 00:00:00+00:00,5,True,True,False,False
doge,DOGE,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,9336406439.732431,2023-06-26 00:00:00+00:00,6,True,True,False,False
ltc,LTC,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,6457295047.019384,2023-06-26 00:00:00+00:00,7,False,True,False,True
link,LINK,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,6144255532.36919,2023-06-26 00:00:00+00:00,8,False,True,True,True
cro,CRO,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,5832579042.74212,2023-06-26 00:00:00+00:00,9,False,True,False,False
uni,UNI,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,5439268636.64099,2023-06-26 00:00:00+00:00,10,False,True,False,False
bch,BCH,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,3803856327.30954,2023-06-26 00:00:00+00:00,11,False,False,False,False
xmr,XMR,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,2901781367.744435,2023-06-26 00:00:00+00:00,12,False,False,False,False
xvg,XVG,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,2713858864.3396583,2023-06-26 00:00:00+00:00,13,False,False,False,False
qnt,QNT,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,2613445427.593607,2023-06-26 00:00:00+00:00,14,False,False,False,False
etc,ETC,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,2603113146.241904,2023-06-26 00:00:00+00:00,15,False,False,False,False
icp,ICP,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,2163245555.1370254,2023-06-26 00:00:00+00:00,16,False,False,False,False
ldo,LDO,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,1938706718.60311,2023-06-26 00:00:00+00:00,17,False,False,False,False
crv,CRV,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,1385629237.0406446,2023-06-26 00:00:00+00:00,18,False,False,False,False
algo,ALGO,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,1370768741.69981,2023-06-26 00:00:00+00:00,19,False,False,False,False
ht,HT,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,1364065983.946015,2023-06-26 00:00:00+00:00,20,False,False,False,False
gno,GNO,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,1168360270.54866,2023-06-26 00:00:00+00:00,21,False,False,False,False
aave,AAVE,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,1103206532.8959007,2023-06-26 00:00:00+00:00,22,False,False,False,False
pax,PAX,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,994289890.7552718,2023-06-26 00:00:00+00:00,23,False,False,False,False
avaxc,AVAXC,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,962851705.3007236,2023-06-26 00:00:00+00:00,24,False,False,False,False
neo,NEO,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,910977216.343657,2023-06-26 00:00:00+00:00,25,False,False,False,False
lend,LEND,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,896355267.7820158,2023-06-26 00:00:00+00:00,26,False,False,False,False
mana,MANA,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,861333098.4803599,2023-06-26 00:00:00+00:00,27,False,False,False,False
snx,SNX,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,706527651.796261,2023-06-26 00:00:00+00:00,28,False,False,False,False
mkr,MKR,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,688944533.8627139,2023-06-26 00:00:00+00:00,29,False,False,False,False
bsv,BSV,2023-06-25 00:00:00+00:00,2023-06-25 00:00:00+00:00,2023-06-26 00:00:00+00:00,682942863.7731987,2023-06-26 00:00:00+00:00,30,False,False,False,False
btc,BTC,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,594086124744.982,2023-07-03 00:00:00+00:00,1,True,True,True,True
eth,ETH,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,232741811436.1607,2023-07-03 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,48452965163.229866,2023-07-03 00:00:00+00:00,3,True,True,False,True
xlm,XLM,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,11287861083.195658,2023-07-03 00:00:00+00:00,4,True,True,False,False
ada,ADA,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,9983577957.569643,2023-07-03 00:00:00+00:00,5,True,True,False,True
doge,DOGE,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,9520482337.847895,2023-07-03 00:00:00+00:00,6,True,True,False,False
ltc,LTC,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,8297059664.373479,2023-07-03 00:00:00+00:00,7,False,True,False,True
link,LINK,2023-07-02 00:00:00+00:00,2023-07-02 00:00:00+00:00,2023-07-03 00:00:00+00:00,6528763407.82602,2023-07-03 00:00:00+00:00,8,False,True,True,True
