asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol,pit_selected
xrp,XRP,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,77513624909.62672,2021-06-21 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,45872772656.82557,2021-06-21 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,21665271007.5575,2021-06-21 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,10509588122.241299,2021-06-21 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,646776516888.432,2021-06-28 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,229122056912.11487,2021-06-28 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,64666269206.820564,2021-06-28 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,43074550396.98263,2021-06-28 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,18224392034.0659,2021-06-28 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,8940628428.21936,2021-06-28 00:00:00+00:00,12,False,False,False,True,False
btc,BTC,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,662845391401.1702,2021-07-05 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,271507121938.9128,2021-07-05 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,69628446016.79439,2021-07-05 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,47001453414.9694,2021-07-05 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,19313562553.4966,2021-07-05 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,9876704765.929426,2021-07-05 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,642479813682.0225,2021-07-12 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,250044331347.50507,2021-07-12 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,63596112969.96132,2021-07-12 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,43407558644.88363,2021-07-12 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,18337689289.3181,2021-07-12 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,9128537419.595736,2021-07-12 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,594841083620.5983,2021-07-19 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,221318343722.37848,2021-07-19 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,58575056143.833046,2021-07-19 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,38049190339.372665,2021-07-19 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,15503734415.3122,2021-07-19 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,8108346869.896209,2021-07-19 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-07-25 00:00:00+00:00,2021-07-25 00:00:00+00:00,2021-07-26 00:00:00+00:00,659081599893.7745,2021-07-26 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-07-25 00:00:00+00:00,2021-07-25 00:00:00+00:00,2021-07-26 00:00:00+00:00,256006429055.66943,2021-07-26 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-07-25 00:00:00+00:00,2021-07-25 00:00:00+00:00,2021-07-26 00:00:00+00:00,60585401328.33686,2021-07-26 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-07-25 00:00:00+00:00,2021-07-25 00:00:00+00:00,2021-07-26 00:00:00+00:00,39484164834.220055,2021-07-26 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-07-25 00:00:00+00:00,2021-07-25 00:00:00+00:00,2021-07-26 00:00:00+00:00,16633933881.6765,2021-07-26 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-07-25 00:00:00+00:00,2021-07-25 00:00:00+00:00,2021-07-26 00:00:00+00:00,8639291341.519066,2021-07-26 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-08-02 00:00:00+00:00,750359938437.9125,2021-08-02 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-08-02 00:00:00+00:00,300301563867.27374,2021-08-02 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-08-02 00:00:00+00:00,72690801997.45543,2021-08-02 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-08-02 00:00:00+00:00,42393986163.65059,2021-08-02 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-08-02 00:00:00+00:00,22203360576.2351,2021-08-02 00:00:00+00:00,7,False,True,True,True,True
ltc,LTC,2021-08-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021-08-02 00:00:00+00:00,9614790241.066433,2021-08-02 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-08-08 00:00:00+00:00,2021-08-08 00:00:00+00:00,2021-08-09 00:00:00+00:00,825816854268.8342,2021-08-09 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-08-08 00:00:00+00:00,2021-08-08 00:00:00+00:00,2021-08-09 00:00:00+00:00,354865825056.6813,2021-08-09 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-08-08 00:00:00+00:00,2021-08-08 00:00:00+00:00,2021-08-09 00:00:00+00:00,78532856380.22574,2021-08-09 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-08-08 00:00:00+00:00,2021-08-08 00:00:00+00:00,2021-08-09 00:00:00+00:00,46222179993.30342,2021-08-09 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-08-08 00:00:00+00:00,2021-08-08 00:00:00+00:00,2021-08-09 00:00:00+00:00,23222513626.5083,2021-08-09 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-08-08 00:00:00+00:00,2021-08-08 00:00:00+00:00,2021-08-09 00:00:00+00:00,10258907313.178986,2021-08-09 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-08-15 00:00:00+00:00,2021-08-15 00:00:00+00:00,2021-08-16 00:00:00+00:00,884399444211.284,2021-08-16 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-08-15 00:00:00+00:00,2021-08-15 00:00:00+00:00,2021-08-16 00:00:00+00:00,388309546924.6943,2021-08-16 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-08-15 00:00:00+00:00,2021-08-15 00:00:00+00:00,2021-08-16 00:00:00+00:00,128671787382.73172,2021-08-16 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-08-15 00:00:00+00:00,2021-08-15 00:00:00+00:00,2021-08-16 00:00:00+00:00,70146627226.19873,2021-08-16 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-08-15 00:00:00+00:00,2021-08-15 00:00:00+00:00,2021-08-16 00:00:00+00:00,27810323130.7962,2021-08-16 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-08-15 00:00:00+00:00,2021-08-15 00:00:00+00:00,2021-08-16 00:00:00+00:00,12627511980.655201,2021-08-16 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-08-22 00:00:00+00:00,2021-08-22 00:00:00+00:00,2021-08-23 00:00:00+00:00,927746814154.6776,2021-08-23 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-08-22 00:00:00+00:00,2021-08-22 00:00:00+00:00,2021-08-23 00:00:00+00:00,380953369343.33887,2021-08-23 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-08-22 00:00:00+00:00,2021-08-22 00:00:00+00:00,2021-08-23 00:00:00+00:00,122739229215.01338,2021-08-23 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-08-22 00:00:00+00:00,2021-08-22 00:00:00+00:00,2021-08-23 00:00:00+00:00,86368482422.62593,2021-08-23 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-08-22 00:00:00+00:00,2021-08-22 00:00:00+00:00,2021-08-23 00:00:00+00:00,28025670797.3812,2021-08-23 00:00:00+00:00,10,False,True,True,True,True
ltc,LTC,2021-08-22 00:00:00+00:00,2021-08-22 00:00:00+00:00,2021-08-23 00:00:00+00:00,12710706434.830141,2021-08-23 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00,2021-08-30 00:00:00+00:00,920284316512.38,2021-08-30 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00,2021-08-30 00:00:00+00:00,379343810431.96533,2021-08-30 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00,2021-08-30 00:00:00+00:00,114602467049.53001,2021-08-30 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00,2021-08-30 00:00:00+00:00,92486066522.60684,2021-08-30 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00,2021-08-30 00:00:00+00:00,25793459194.6801,2021-08-30 00:00:00+00:00,10,False,True,True,True,True
ltc,LTC,2021-08-29 00:00:00+00:00,2021-08-29 00:00:00+00:00,2021-08-30 00:00:00+00:00,11989546311.303707,2021-08-30 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:00:00+00:00,973248018531.037,2021-09-06 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:00:00+00:00,464418124113.2662,2021-09-06 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:00:00+00:00,130163826335.81598,2021-09-06 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:00:00+00:00,94318689454.84818,2021-09-06 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:00:00+00:00,33310549870.8555,2021-09-06 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-09-05 00:00:00+00:00,2021-09-05 00:00:00+00:00,2021-09-06 00:00:00+00:00,15646364232.368315,2021-09-06 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:00:00+00:00,868844353747.6371,2021-09-13 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:00:00+00:00,401470193959.9134,2021-09-13 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:00:00+00:00,111921445583.24251,2021-09-13 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:00:00+00:00,84089782626.3231,2021-09-13 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:00:00+00:00,29405818699.709,2021-09-13 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-09-12 00:00:00+00:00,2021-09-12 00:00:00+00:00,2021-09-13 00:00:00+00:00,12585045187.334063,2021-09-13 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00,2021-09-20 00:00:00+00:00,888685620898.3403,2021-09-20 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00,2021-09-20 00:00:00+00:00,390184716258.94293,2021-09-20 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00,2021-09-20 00:00:00+00:00,104692851410.81448,2021-09-20 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00,2021-09-20 00:00:00+00:00,73924350594.95956,2021-09-20 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00,2021-09-20 00:00:00+00:00,27322792719.3675,2021-09-20 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-09-19 00:00:00+00:00,2021-09-19 00:00:00+00:00,2021-09-20 00:00:00+00:00,12014822029.947336,2021-09-20 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-09-26 00:00:00+00:00,2021-09-26 00:00:00+00:00,2021-09-27 00:00:00+00:00,812036112156.6569,2021-09-27 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-09-26 00:00:00+00:00,2021-09-26 00:00:00+00:00,2021-09-27 00:00:00+00:00,358460273448.98596,2021-09-27 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-09-26 00:00:00+00:00,2021-09-26 00:00:00+00:00,2021-09-27 00:00:00+00:00,94129266177.5157,2021-09-27 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-09-26 00:00:00+00:00,2021-09-26 00:00:00+00:00,2021-09-27 00:00:00+00:00,71383115430.80812,2021-09-27 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-09-26 00:00:00+00:00,2021-09-26 00:00:00+00:00,2021-09-27 00:00:00+00:00,24436795360.8377,2021-09-27 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-09-26 00:00:00+00:00,2021-09-26 00:00:00+00:00,2021-09-27 00:00:00+00:00,10288081674.314177,2021-09-27 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-10-03 00:00:00+00:00,2021-10-03 00:00:00+00:00,2021-10-04 00:00:00+00:00,907841574218.3805,2021-10-04 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-10-03 00:00:00+00:00,2021-10-03 00:00:00+00:00,2021-10-04 00:00:00+00:00,402353509667.626,2021-10-04 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-10-03 00:00:00+00:00,2021-10-03 00:00:00+00:00,2021-10-04 00:00:00+00:00,105463395908.5238,2021-10-04 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-10-03 00:00:00+00:00,2021-10-03 00:00:00+00:00,2021-10-04 00:00:00+00:00,73076771588.92491,2021-10-04 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-10-03 00:00:00+00:00,2021-10-03 00:00:00+00:00,2021-10-04 00:00:00+00:00,27570003285.1931,2021-10-04 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-10-03 00:00:00+00:00,2021-10-03 00:00:00+00:00,2021-10-04 00:00:00+00:00,11723429883.674871,2021-10-04 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,1030585445349.3352,2021-10-11 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,403815267127.6764,2021-10-11 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,114149558734.7936,2021-10-11 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,71204930846.39012,2021-10-11 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,25644738350.7783,2021-10-11 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-10-10 00:00:00+00:00,2021-10-10 00:00:00+00:00,2021-10-11 00:00:00+00:00,12056230081.50315,2021-10-11 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,1158355075187.0894,2021-10-18 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,451540875443.9622,2021-10-18 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,109144652877.47,2021-10-18 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,69813740350.41899,2021-10-18 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,26461438460.876,2021-10-18 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-10-17 00:00:00+00:00,2021-10-17 00:00:00+00:00,2021-10-18 00:00:00+00:00,12623747773.022297,2021-10-18 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,1147509590176.153,2021-10-25 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,480020502230.8012,2021-10-25 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,108208466318.95627,2021-10-25 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,68724836707.52109,2021-10-25 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,29680214899.1711,2021-10-25 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-10-24 00:00:00+00:00,2021-10-24 00:00:00+00:00,2021-10-25 00:00:00+00:00,13087730020.931103,2021-10-25 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,1158634265024.8484,2021-11-01 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,505647872219.575,2021-11-01 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,111453759798.47952,2021-11-01 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,64485696380.33965,2021-11-01 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,30046809439.6488,2021-11-01 00:00:00+00:00,8,False,True,True,True,True
ltc,LTC,2021-10-31 00:00:00+00:00,2021-10-31 00:00:00+00:00,2021-11-01 00:00:00+00:00,13230024141.284237,2021-11-01 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-08 00:00:00+00:00,1189437680906.6013,2021-11-08 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-08 00:00:00+00:00,542845482844.76886,2021-11-08 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-08 00:00:00+00:00,121664391820.73587,2021-11-08 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-08 00:00:00+00:00,66201376728.04323,2021-11-08 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-08 00:00:00+00:00,32248815340.0782,2021-11-08 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-11-07 00:00:00+00:00,2021-11-07 00:00:00+00:00,2021-11-08 00:00:00+00:00,13870395388.149197,2021-11-08 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,1227377584620.3755,2021-11-15 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,542921206398.5056,2021-11-15 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,118420012108.73834,2021-11-15 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,66715125490.92476,2021-11-15 00:00:00+00:00,4,True,True,False,True,True
link,LINK,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,33603930751.6655,2021-11-15 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-11-14 00:00:00+00:00,2021-11-14 00:00:00+00:00,2021-11-15 00:00:00+00:00,19076501553.511963,2021-11-15 00:00:00+00:00,13,False,False,False,True,False
btc,BTC,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,1114516759935.0483,2021-11-22 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,507741036264.7453,2021-11-22 00:00:00+00:00,2,True,True,True,True,True
xrp,XRP,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,106983704875.2816,2021-11-22 00:00:00+00:00,3,True,True,False,True,True
ada,ADA,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,60767401644.32492,2021-11-22 00:00:00+00:00,5,True,True,False,True,True
link,LINK,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,29107673924.6472,2021-11-22 00:00:00+00:00,9,False,True,True,True,True
ltc,LTC,2021-11-21 00:00:00+00:00,2021-11-21 00:00:00+00:00,2021-11-22 00:00:00+00:00,15465213596.72803,2021-11-22 00:00:00+00:00,14,False,False,False,True,False
btc,BTC,2021-11-28 00:00:00+00:00,2021-11-28 00:00:00+00:00,2021-11-29 00:00:00+00:00,1081182893171.7826,2021-11-29 00:00:00+00:00,1,True,True,True,True,True
