currency,display_name,full_name,is_margin_enabled,is_debit_enabled,chain_count,canonical_asset_id,identity_confidence,current_metadata_isolation
BAX,BAX,BABB,False,False,1,BAX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BB,BB,BounceBit,False,True,1,BB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BBC,BBC,Bull BTC Club,False,False,1,BBC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BBD,BBD,Barbados Dollar,False,False,0,BBD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BBL,BBL,Beoble,False,False,1,BBL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BBT,BBT,Burger Blast Token,False,False,1,BBT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCD,BCD,Bitcoin Diamond,False,False,1,BCD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCH,BCH,Bitcoin Cash,True,True,1,BCH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCH3L,BCH3L,BCH 3x Long,False,False,1,BCH3L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCH3S,BCH3S,BCH 3x Short,False,False,1,BCH3S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCHA,BCHA,Bitcoin Cash ABC,False,False,1,BCHA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCHABC,BCHABC,BCHABC,True,False,1,BCHABC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCHSV,BSV,BCHSV,False,True,1,BCHSV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCPT,BCPT,BlockMason,False,False,1,BCPT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BCUT,BCUT,bitsCrunch,False,False,1,BCUT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BDT,BDT,Taka,False,False,0,BDT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BDX,BDX,Beldex,False,False,1,BDX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BEAT,BEAT,Audiera,False,False,1,BEAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BEATOLD,BEATOLD,MetaBeat,False,False,1,BEATOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BEER,BEER,BEERCOIN,False,False,1,BEER,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BEFI,BEFI,Befi Labs,False,False,1,BEFI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BELIEVE,BELIEVE,Believe,False,False,1,BELIEVE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BEPRO,BEPRO,BEPRO Network,False,True,1,BEPRO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BERA,BERA,Berachain,False,True,1,BERA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BERT,BERT,Bertram The Pomeranian,False,False,1,BERT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BEST,BEST,Best Wallet,False,False,1,BEST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BETA,BETA,Beta Finance,False,False,1,BETA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BFC,BFC,Bifrost,False,False,1,BFC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BFT,BFT,Bitfinity,False,False,1,BFT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BGN,BGN,Bulgarian Lev,False,False,0,BGN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BHC,BHC,Black Hole Coin,False,False,1,BHC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BHD,BHD,Bahraini Dinar,False,False,0,BHD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BICO,BICO,Biconomy,False,True,1,BICO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BIDP,BIDP,BID Protocol,False,False,1,BIDP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BIF,BIF,Burundi Franc,False,False,0,BIF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BIFI,BIFI,BiFi,False,False,1,BIFI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BIGTIME,BIGTIME,Big Time,False,True,1,BIGTIME,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BIIS,BIIS,Biis,False,False,1,BIIS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BILL,BILL,Billions Network,False,True,1,BILL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BIO,BIO,BIO,False,True,1,BIO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BIRB,BIRB,Moonbirds,False,False,1,BIRB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BIT,BIT,Bitdealer,False,False,1,BIT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BITCLAVE,BITCLAVE,BitClave,False,False,1,BITCLAVE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLAST,BLAST,Blast,False,True,1,BLAST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLEND,BLEND,Fluent,False,False,2,BLEND,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLOC,BLOC,Blockcloud,False,False,1,BLOC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLOCK,BLOCK,BlockGames,False,False,1,BLOCK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLOCKST,BLOCKST,Blockstreet,False,False,1,BLOCKST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLOK,BLOK,Bloktopia,False,False,2,BLOK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLUAI,BLUAI,BluWhale,False,False,1,BLUAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLUE,BLUE,Bluefin,False,False,1,BLUE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLUM,BLUM,Blum,False,False,2,BLUM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLUR,BLUR,Blur,False,True,1,BLUR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLUR2L,BLUR2L,BLUR 2x Long,False,False,1,BLUR2L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLUR2S,BLUR2S,BLUR 2x Short,False,False,1,BLUR2S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BLZ,BLZ,Bluzelle,False,False,1,BLZ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BMB,BMB,Beamable Network,False,False,1,BMB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BMON,BMON,Binamon,False,False,1,BMON,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BMT,BMT,Bubblemaps,False,True,2,BMT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BMX,BMX,BitMart Token,False,False,1,BMX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNB,BNB,Binance Chain Native Token,True,True,2,BNB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNB3L,BNB3L,BNB 3x Long,False,False,1,BNB3L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNB3S,BNB3S,BNB 3x Short,False,False,1,BNB3S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNC,BNC,Bifrost,False,False,2,BNC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BND,BND,Brunei Dollar,False,False,0,BND,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNKR,BNKR,BankrCoin,False,False,1,BNKR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNOLD,BNOLD,TNA,False,False,1,BNOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNRENSHENG,币安人生,币安人生,False,False,1,BNRENSHENG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNS,BNS,Bitbns,False,False,1,BNS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNT,BNT,Bancor,False,False,1,BNT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNTY,BNTY,Bounty0x,False,False,1,BNTY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BNX,BNX,BinaryX,False,False,1,BNX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOA,BOA,BOSagora,False,False,1,BOA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOB,BOB,bob,False,False,1,BOB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOBA,BOBA,Boba Network,False,False,2,BOBA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOBMEME,BOBMEME,BOB,False,False,1,BOBMEME,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOLT,BOLT,BOLT Token,False,False,1,BOLT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOMB,BOMB,Bombie,False,False,4,BOMB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOME,BOME,BOOK OF MEME,False,True,1,BOME,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOND,BOND,BarnBridge,False,True,1,BOND,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BONDLY,BONDLY,Forj(Bondly),False,False,1,BONDLY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BONK,BONK,BONK,True,True,1,BONK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BONKDOWN,BONKDOWN,BONK 2-4 Short,False,False,1,BONKDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BONKUP,BONKUP,BONK 2-4 Long,False,False,1,BONKUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOOM,BOOM,Boom,False,False,1,BOOM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOS,BOS,BitcoinOS,False,False,1,BOS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOSOLD,BOSOLD,BOScoin,False,False,1,BOSOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BOSON,BOSON,Boson Protocol,False,True,1,BOSON,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BPT,BPT,BUX Platform Token,False,False,1,BPT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BR,BR,Bedrock,False,False,1,BR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BRAWL,BRAWL,BitBrawl,False,False,1,BRAWL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BRD,BRD,Bread,False,False,1,BRD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BRETT,BRETT,BRETT,False,True,1,BRETT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BREV,BREV,Brevis,False,True,1,BREV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BRG,BRG,Bridge Token,False,False,1,BRG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BRISE,BRISE,Bitgert,False,False,2,BRISE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BRL,BRL,Brazilian Real,False,False,0,BRL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BROCCOLI,BROCCOLI,Broccoli,False,False,1,BROCCOLI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BRWL,BRWL,Blockchain Brawlers,False,False,1,BRWL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BSD,BSD,Bahamian Dollar,False,False,0,BSD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BSU,BSU,Baby Shark Universe,False,False,1,BSU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BSW,BSW,Biswap,False,False,1,BSW,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTC,BTC,Bitcoin,True,True,6,BTC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTC3L,BTC3L,BTC 3x Long,False,False,1,BTC3L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTC3S,BTC3S,BTC 3x Short,False,False,1,BTC3S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTCDOWN,BTCDOWN,BTC 2-4 Short,False,False,1,BTCDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTCP,BTCP,Bitcoin Private,False,False,1,BTCP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTCUP,BTCUP,BTC 2-4 Long,False,False,1,BTCUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTF,BTF,Bitfinity Network,False,False,1,BTF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTG,BTG,Bitgold,False,False,1,BTG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTGOLD,BTGOLD,Bitcoin Gold,False,False,1,BTGOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTM,BTM,Bytom,False,False,1,BTM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTMX,BTMX,BitMax token,False,False,1,BTMX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTR,BTR,Bitlayer,False,False,1,BTR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BTT,BTT,BitTorrent (New),False,True,1,BTT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BU,BU,BUMO,False,False,1,BU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BUBB,BUBB,Bubb,False,False,1,BUBB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BULL,BULL,Bullieverse,False,False,1,BULL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BULLA,BULLA,Bulla,False,False,1,BULLA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BUN,BUN,Boundless Network,False,False,1,BUN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BURGER,BURGER,Burger Swap,False,True,1,BURGER,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BURP,BURP,Big Town Chef,False,False,2,BURP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BUSD,BUSD,Binance USD,False,True,2,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BUX,BUX,BUX Token,False,False,1,BUX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BUY,BUY,Burency,False,False,1,BUY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BUZZ,BUZZ,Hive AI,False,False,1,BUZZ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BWP,BWP,Botswana Pula,False,False,0,BWP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BYTE,BYTE,ByteNova,False,False,1,BYTE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BZD,BZD,Belize Dollar,False,False,0,BZD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
BZRX,BZRX,bZx Protocol,False,False,1,BZRX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
C,C,Chainbase Token,False,True,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
C98,C98,Coin98,False,True,2,C98,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAD,CAD,Canadian Dollar,False,False,0,CAD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CADH,CADH,CADH,False,True,1,CADH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAG,CAG,Change,False,False,1,CAG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAI,CAI,CharacterX,False,False,1,CAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAKE,CAKE,PancakeSwap Token,True,True,1,CAKE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAMP,CAMP,Camp Network,False,False,2,CAMP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAN,CAN,CanYa,False,False,1,CAN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CANDY,CANDY,CANDY,False,False,1,CANDY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAP,CAP,Cap,False,False,1,CAP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAPP,CAPP,Cappasity,False,False,1,CAPP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CARD,CARD,Cardstack,False,False,1,CARD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CARDS,CARDS,Collector Crypt,False,False,1,CARDS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CARE,CARE,CARE,False,False,1,CARE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CARR,CARR,Carnomaly,False,False,1,CARR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CARV,CARV,CARV,False,False,2,CARV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAS,CAS,Cashaa,False,False,1,CAS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CASHCAT,CASHCAT,Cash Cat,False,False,1,CASHCAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CAT,CAT,Simons Cat,False,True,1,CAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CATI,CATI,Catizen,False,True,2,CATI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CATS,CATS,CATS,False,True,2,CATS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CBC,CBC,CBC.network,False,False,1,CBC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CC,CC,Canton Network,False,False,1,CC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CCD,CCD,Concordium,False,False,1,CCD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CEEK,CEEK,CEEK VR,False,False,2,CEEK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CELB,CELB,CeluvPlay,False,False,1,CELB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CELO,CELO,Celo,False,True,1,CELO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CELR,CELR,Celer Network,False,True,2,CELR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CELT,CELT,Celestial,False,False,1,CELT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CERE,CERE,Cere Network,False,False,1,CERE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CESS,CESS,CESS Network,False,False,1,CESS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CETUS,CETUS,Cetus Protocol,False,True,1,CETUS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CEUR,CEUR,Celo Euro,False,False,1,CEUR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CFD,CFD,Confido,False,False,1,CFD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CFG,CFG,Centrifuge,False,False,1,CFG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CFX,CFX,Conflux,True,True,2,CFX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CFX2L,CFX2L,CFX 2x Long,False,False,1,CFX2L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CFX2S,CFX2S,CFX 2x Short,False,False,1,CFX2S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CGG,CGG,Chain Guardians,False,False,1,CGG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CGPT,CGPT,ChainGPT,False,False,1,CGPT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHEEMS,CHEEMS,Cheems,False,False,1,CHEEMS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHEQ,CHEQ,CHEQ,False,False,1,CHEQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHF,CHF,Swiss Franc,False,False,0,CHF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHILLGUY,CHILLGUY,Just a chill guy,False,False,1,CHILLGUY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHIP,CHIP,USD.AI,False,True,1,CHIP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHIRP,CHIRP,Chirp,False,False,1,CHIRP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHMB,CHMB,Chumbi Valley,False,False,1,CHMB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHO,CHO,choise.com Token,False,False,1,CHO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHP,CHP,CoinPoker,False,False,1,CHP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHR,CHR,Chromia,False,True,2,CHR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHSB,CHSB,SwissBorg,False,False,1,CHSB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CHZ,CHZ,Chiliz,True,True,2,CHZ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CIRUS,CIRUS,Cirus,False,False,1,CIRUS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CIX100,CIX100,Cryptoindex 100,False,False,1,CIX100,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CKB,CKB,Nervos Network,False,True,1,CKB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CLANKER,CLANKER,tokenbot,False,False,1,CLANKER,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CLAY,CLAY,Clayton,False,False,2,CLAY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CLH,CLH,CLearingHouse Token,False,False,1,CLH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CLO,CLO,Yei Finance,False,False,1,CLO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CLOUD,CLOUD,Cloud,False,False,1,CLOUD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CLP,CLP,Chilean Peso,False,False,0,CLP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CLUB,CLUB,Club Coin,False,False,1,CLUB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CLV,CLV,Clover Finance,False,True,1,CLV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CMP,CMP,Caduceus,False,False,1,CMP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COCOS,COCOS,Cocos-BCX,False,True,1,COCOS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COFI,COFI,CoinFi,False,False,1,COFI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COLS,COLS,Cointel,False,False,1,COLS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COMB,COMB,COMBO,False,False,1,COMB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COMBO,COMBO,COMBO,False,False,1,COMBO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COMMON,COMMON,Common,False,False,1,COMMON,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COMP,COMP,Compound,False,True,2,COMP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COMPDOWN,COMPDOWN,COMP 2-4 Short,False,False,1,COMPDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COMPUP,COMPUP,COMP 2-4 Long,False,False,1,COMPUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COOHA,COOHA,CoolHash,False,False,1,COOHA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COOKIE,COOKIE,Cookie DAO,False,True,1,COOKIE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COP,COP,Colombian Peso,False,False,0,COP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COQ,COQ,Coq Inu,False,True,1,COQ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COS,COS,Contentos,False,False,1,COS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COSM,COSM,Cosmo Coin,False,False,1,COSM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COTI,COTI,Coti,False,False,2,COTI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COV,COV,Covesting,False,False,1,COV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
COW,COW,CoW Protocol,False,False,1,COW,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
CPC,CPC,CPChain,False,True,1,CPC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
