currency,display_name,full_name,is_margin_enabled,is_debit_enabled,chain_count,canonical_asset_id,identity_confidence,current_metadata_isolation,historical_base_usdt_kline_found
OBT,OBT,Orbiter Token,False,False,1,OBT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OCEAN,OCEAN,Ocean Protocol,False,True,1,OCEAN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OCEANDOWN,OCEANDOWN,OCEAN 2-4 Short,False,False,1,OCEANDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OCEANUP,OCEANUP,OCEAN 2-4 Long,False,False,1,OCEANUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OCN,OCN,Odyssey,False,False,1,OCN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ODDZ,ODDZ,Oddz,False,False,2,ODDZ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ODE,ODE,ODEM,False,False,1,ODE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ODOS,ODOS,Odos,False,False,1,ODOS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OFC,OFC,OFC,False,False,1,OFC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OFN,OFN,Openfabric AI,False,False,1,OFN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OGN,OGN,Origin Protocol,False,True,1,OGN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
OGO,OGO,Origo,False,False,1,OGO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OGV,OGV,Origin Dollar Governance,False,False,1,OGV,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OLE,OLE,OpenLeverage,False,False,2,OLE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OLT,OLT,OneLedger,False,True,1,OLT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OM,OM,MANTRA DAO,False,True,3,OM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OMG,OMG,OmiseGO,False,True,1,OMG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OMN,OMN,Omega Network,False,False,1,OMN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OMNI,OMNI,Omni Network,False,True,1,OMNI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OMNIA,OMNIA,OMNIA Protocol,False,False,2,OMNIA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OMR,OMR,Rial Omani,False,False,0,OMR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OMX,OMX,Shivom,False,False,1,OMX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ONDO,ONDO,Ondo,True,True,1,ONDO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
ONE,ONE,Harmony,False,True,1,ONE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
ONG,ONG,ONG,False,False,1,ONG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ONION,ONION,DeepOnion,False,False,1,ONION,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ONOMY,ONOMY,Onomy Protocol,False,False,1,ONOMY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ONOT,ONOT,ONO,False,False,1,ONOT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ONSTON,ONSTON,ONSTON,False,True,1,ONSTON,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ONT,ONT,Ontology,False,True,1,ONT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OOE,OOE,OpenOcean,False,False,1,OOE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OOFP,OOFP,OOFP,False,False,1,OOFP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OOKI,OOKI,Ooki,False,False,1,OOKI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OORT,OORT,Oortech,False,False,1,OORT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OP,OP,Optimism,True,True,1,OP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
OP2L,OP2L,OP 2x Long,False,False,1,OP2L,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OP2S,OP2S,OP 2x Short,False,False,1,OP2S,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPAD,OPAD,OPENPAD TOKEN,False,False,1,OPAD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPAI,OPAI,Optopia AI,False,False,1,OPAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPCT,OPCT,Opacity,False,False,1,OPCT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPDOWN,OPDOWN,OP 2-4 Short,False,False,1,OPDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPEN,OPEN,Open,False,True,1,OPEN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPENCUSTOD,OPENCUSTOD,Open Custody Protocol,False,True,1,OPENCUSTOD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPENPLAT,OPENPLAT,OPEN Platform,False,False,1,OPENPLAT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPEN_ERROR,OPEN_ERROR,OPEN_ERROR,False,False,0,,LOW,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPQ,OPQ,Opacity,False,False,1,OPQ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPS,OPS,Octopus,False,False,1,OPS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPT,OPT,Optimus,False,False,1,OPT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPUL,OPUL,Opulous,False,False,2,OPUL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OPUP,OPUP,OP 2-4 Long,False,False,1,OPUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ORAI,ORAI,Oraichain Token,False,False,2,ORAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
ORBS,ORBS,Orbs,False,False,1,ORBS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
ORC,ORC,Orbit Chain,False,False,1,ORC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ORCA,ORCA,Orca,False,False,1,ORCA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
ORDER,ORDER,Orderly Network,False,False,1,ORDER,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ORDI,ORDI,Ordinals,True,True,1,ORDI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ORDIDOWN,ORDIDOWN,ORDI 2-4 Short,False,False,1,ORDIDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ORDIUP,ORDIUP,ORDI 2-4 Long,False,False,1,ORDIUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
ORN,ORN,Orion Protocol,False,True,1,ORN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OSMO,OSMO,OSMO,False,False,1,OSMO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
OTK,OTK,Octo Gaming,False,False,1,OTK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
OUSD,OUSD,Origin Dollar,False,False,1,OUSD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
OVR,OVR,OVR,False,False,1,OVR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
OXT,OXT,Orchid,False,True,1,OXT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
P,P,PoP Planet,False,False,1,,LOW,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
P00LS,P00LS,P00LS,False,False,1,P00LS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
P2P,P2P,Sentinel,False,False,1,P2P,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PAAL,PAAL,PAAL AI,False,False,1,PAAL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PAB,PAB,Panama Baboya,False,False,0,PAB,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PAIN,PAIN,PAIN,False,False,1,PAIN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PAL,PAL,PAL Network,False,False,1,PAL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PANDORA,PANDORA,Pandora,False,False,1,PANDORA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PARETO,PARETO,PARETO Rewards,False,False,1,PARETO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PARTI,PARTI,Particle Network,False,True,2,PARTI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PATEX,PATEX,Patex,False,False,1,PATEX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PAWS,PAWS,PAWS,False,True,1,PAWS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PAX,PAX,Paxos Standard,False,False,2,PAX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PAXG,PAXG,PAX Gold,True,True,1,PAXG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
PAY,PAY,TenXPay,False,False,1,PAY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PAZZI,PAZZI,Paparazzi,False,False,1,PAZZI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PBL,PBL,Publica,False,False,1,PBL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PBR,PBR,PolkaBridge,False,False,1,PBR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PBUX,PBUX,Playbux,False,False,1,PBUX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PBX,PBX,Paribus,False,False,1,PBX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PCX,PCX,Chainx,False,False,1,PCX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PDEX,PDEX,Polkadex,False,False,2,PDEX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PEAQ,PEAQ,peaq,False,False,1,PEAQ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PEELOLD,PEELOLD,Meta Apes,False,False,1,PEELOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PEL,PEL,Propel,False,False,2,PEL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PEN,PEN,Pentagon,False,False,1,PEN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PENDLE,PENDLE,Pendle,False,False,2,PENDLE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
PENGU,PENGU,Pudgy Penguins,True,True,1,PENGU,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PEOPLE,PEOPLE,ConstitutionDAO,False,True,1,PEOPLE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
PEPE,PEPE,Pepe,True,True,1,PEPE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PEPE2,PEPE2,Pepe 2.0,False,True,1,PEPE2,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PEPEDOWN,PEPEDOWN,PEPE 2-4 Short,False,False,1,PEPEDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PEPEUP,PEPEUP,PEPE 2-4 Long,False,False,1,PEPEUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PERP,PERP,Perpetual Protocol,False,True,2,PERP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PERPDOWN,PERPDOWN,PERP 2-4 Short,False,False,1,PERPDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PERPUP,PERPUP,PERP 2-4 Long,False,False,1,PERPUP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PFVS,PFVS,Puffverse,False,False,2,PFVS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PGC,PGC,PiggyPiggyCoin,False,False,2,PGC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PHA,PHA,Phala,False,True,2,PHA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
PHIL,PHIL,Phil,False,False,1,PHIL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PHNX,PHNX,PhoenixDAO,False,False,1,PHNX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PHP,PHP,Philippine Peso,False,False,0,PHP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PHX,PHX,Red Pulse Phoenix,False,False,1,PHX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIAS,PIAS,PIAS,False,False,1,PIAS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIEVERSE,PIEVERSE,Pieverse,False,False,1,PIEVERSE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIGGY,PIGGY,Piggycell,False,False,1,PIGGY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIKA,PIKA,Pika Protocol,False,False,1,PIKA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIKASTER2,PIKASTER2,Pikaster,False,False,1,PIKASTER2,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIN,PIN,PinLink,False,False,1,PIN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PING,PING,PING,False,False,1,PING,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PINGPONG,PINGPONG,PINGPONG,False,False,1,PINGPONG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIP,PIP,PIP,False,False,1,PIP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIPE,PIPE,Pipe Network,False,False,1,PIPE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIT,PIT,Pitbull,False,False,1,PIT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIVX,PIVX,Pivx,False,False,1,PIVX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PIX,PIX,PIXIE,False,False,1,PIX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
PIXEL,PIXEL,Pixels,False,True,1,PIXEL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PKF,PKF,PolkaFoundry,False,False,1,PKF,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PKR,PKR,Pakistan Rupees,False,False,0,PKR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLAI,PLAI,PLAY AI,False,False,1,PLAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLANCK,PLANCK,Planck,False,False,1,PLANCK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLATO,PLATO,Plato Farm,False,False,1,PLATO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLAY,PLAY,PlaysOut,False,False,1,PLAY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLAYOLD,PLAYOLD,HEROcoin,False,False,1,PLAYOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLAYSOLANA,PLAYSOLANA,Play Solana,False,False,1,PLAYSOLANA,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLD,PLD,Plutonians,False,False,1,PLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLGR,PLGR,Pledge,False,False,1,PLGR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLN,PLN,Zloty,False,False,0,PLN,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLT,PLT,PlutusDeFi,False,False,1,PLT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLU,PLU,Pluton,False,False,1,PLU,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLUME,PLUME,Plume,False,True,1,PLUME,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PLY,PLY,Aurigami,False,False,1,PLY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PMG,PMG,Pomerium,False,False,1,PMG,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PMGT,PMGT,Perth Mint Gold Token,False,True,1,PMGT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PMON,PMON,Polychain Monsters,False,False,1,PMON,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PNDR,PNDR,Ponder,False,False,1,PNDR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PNK,PNK,Kleros,False,False,1,PNK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PNT,PNT,pNetwork Token,False,False,1,PNT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PNUT,PNUT,Peanut the Squirrel,False,True,1,PNUT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POE,POE,Po.et,False,False,1,POE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POKT,POKT,Pocket Network,False,False,1,POKT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
POL,POL,Polygon Ecosystem Token,True,True,2,POL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
POLC,POLC,PolkaCity,False,True,2,POLC,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POLK,POLK,Polkamarkets,False,False,1,POLK,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POLL,POLL,ClearPoll,False,False,1,POLL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POLS,POLS,Polkastarter,False,True,1,POLS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
POLX,POLX,Polylastic,False,False,1,POLX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POLY,POLY,Polymath,False,False,1,POLY,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POLYX,POLYX,Polymesh,False,False,1,POLYX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
PONCH,PONCH,Ponchiqs,False,False,2,PONCH,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POND,POND,Marlin,False,True,1,POND,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
PONKE,PONKE,PONKE,False,False,1,PONKE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POP,POP,Zypher Token,False,False,1,POP,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POPCAT,POPCAT,POPCAT,False,False,1,POPCAT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PORT3,PORT3,Port3 Network,False,False,1,PORT3,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PORTAL,PORTAL,Portal,False,True,1,PORTAL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PORTALS,PORTALS,Portals,False,False,1,PORTALS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POSI,POSI,Position Exchange,False,False,1,POSI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POWEROLD,POWEROLD,Powerloom Token,False,False,1,POWEROLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
POWR,POWR,Power Ledger,False,True,1,POWR,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PPT,PPT,Populous,False,False,1,PPT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRAI,PRAI,Privasea AI,False,False,1,PRAI,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRCL,PRCL,Parcl,False,True,1,PRCL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRE,PRE,Presearch,False,True,1,PRE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRIMAL,PRIMAL,Primal,False,False,1,PRIMAL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRL,PRL,Perle,False,False,1,PRL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRLOLD,PRLOLD,Oyster Pearl,False,False,1,PRLOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRMX,PRMX,PREMA,False,False,1,PRMX,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRO,PRO,Propy,False,False,2,PRO,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PROM,PROM,Prom,False,False,1,PROM,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,True
PROMPT,PROMPT,Prompt,False,False,3,PROMPT,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PROPS,PROPS,Propbase,False,False,1,PROPS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PROPSOLD,PROPSOLD,PROPSOLD,False,False,1,PROPSOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PROS,PROS,Pharos,False,False,1,PROS,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PROVE,PROVE,Succinct,True,True,1,PROVE,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PRQ,PRQ,PARSIQ,False,False,1,PRQ,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
PSL,PSL,Pastel,False,False,1,PSL,HIGH,CURRENT_METADATA_NON_CAUSAL_NOT_USED_FOR_MEMBERSHIP,False
