record_type,decision_time,period,scope,asset,flag,current_seed_only,is_substitution_asset,substitution_role,gap_class
SUBSTITUTION,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_6,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_6,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-02-12T00:00:00+00:00,POST_WARMUP,TOP_10,ARB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_6,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_6,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,HYSTERESIS,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-19T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_6,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_6,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,SUI-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-02-19T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_6,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_6,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-02-26T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2024-02-26T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_6,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_6,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,FIL-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XMR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-04T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,KAS-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2024-03-04T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_6,FIL-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,True,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,FET-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,FIL-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,JASMY-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,True,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,HYSTERESIS,PEPE-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,True,,
C2_MEMBER,2024-03-11T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,,C2,NEAR_CUTOFF
SUBSTITUTION,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_6,FET-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,NEAR_CUTOFF
SUBSTITUTION,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-03-11T00:00:00+00:00,POST_WARMUP,TOP_10,INJ-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_6,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,FET-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,FLOKI-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,HYSTERESIS,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,HYSTERESIS,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-18T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-03-18T00:00:00+00:00,POST_WARMUP,TOP_10,FIL-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_6,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,FLOKI-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,HYSTERESIS,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,HYSTERESIS,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-03-25T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-03-25T00:00:00+00:00,POST_WARMUP,TOP_10,FET-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,FLOKI-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,False,True,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,HYSTERESIS,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,HYSTERESIS,SHIB-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,False,True,,
C2_MEMBER,2024-04-01T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_6,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_6,SHIB-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-04-01T00:00:00+00:00,POST_WARMUP,TOP_10,FET-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_6,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-08T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-04-08T00:00:00+00:00,POST_WARMUP,TOP_10,FLOKI-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_6,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,AVAX-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-15T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,PEPE-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2024-04-15T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_6,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,GRAM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,ONDO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,WIF-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-22T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,GRAM-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2024-04-22T00:00:00+00:00,POST_WARMUP,TOP_10,SHIB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
C2_MEMBER,2024-04-29T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-29T00:00:00+00:00,POST_WARMUP,TOP_6,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-29T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,NEAR-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2024-04-29T00:00:00+00:00,POST_WARMUP,TOP_10,ONDO-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
