family_id,control_trade_id,decision_time,universe_id,period_id,pair,entry_time,control_exit_time,entry_price,holding_age_hours,remaining_control_hours,entry_relative_close_return,mfe_return,mae_return,path_position,retained_mfe_fraction,last_12_completed_closes_above_entry_count,last_12_completed_closes_below_entry_count,event_id
UNRECOVERED_ENTRY_FAILURE,348,2022-02-19 23:00:00+00:00,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,85.128,110,58,-0.019676252231933034,0.15923080537543477,-0.04983084296588669,0.1442377928864418,-0.12357063814090696,0,12,83
PROFIT_GIVEBACK_FROM_PATH_PEAK,7,2022-02-20 03:00:00+00:00,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,85.128,114,54,0.00032891645522048485,0.15923080537543477,-0.04983084296588669,0.23992807776591607,0.002065658428624818,1,11,84
PROFIT_GIVEBACK_FROM_PATH_PEAK,176,2022-02-20 03:00:00+00:00,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,85.128,114,54,0.00032891645522048485,0.15923080537543477,-0.04983084296588669,0.23992807776591607,0.002065658428624818,1,11,85
PROFIT_GIVEBACK_FROM_PATH_PEAK,348,2022-02-20 03:00:00+00:00,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,85.128,114,54,0.00032891645522048485,0.15923080537543477,-0.04983084296588669,0.23992807776591607,0.002065658428624818,1,11,86
UNRECOVERED_ENTRY_FAILURE,7,2022-02-20 15:00:00+00:00,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,85.128,126,42,-0.07586223099332767,0.15923080537543477,-0.07980922845597216,0.01651186790505674,-0.47642936185909207,0,12,87
UNRECOVERED_ENTRY_FAILURE,176,2022-02-20 15:00:00+00:00,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,85.128,126,42,-0.07586223099332767,0.15923080537543477,-0.07980922845597216,0.01651186790505674,-0.47642936185909207,0,12,88
UNRECOVERED_ENTRY_FAILURE,348,2022-02-20 15:00:00+00:00,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-15 09:00:00+00:00,2022-02-22 09:00:00+00:00,85.128,126,42,-0.07586223099332767,0.15923080537543477,-0.07980922845597216,0.01651186790505674,-0.47642936185909207,0,12,89
ADVERSE_PATH_DOMINANCE,8,2022-03-23 09:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,28,140,-0.01914462723345678,0.015726062565054155,-0.028951385217035552,0.21950130256791672,-1.2173821103827493,1,11,90
ADVERSE_PATH_DOMINANCE,9,2022-03-23 09:00:00+00:00,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,27,141,-0.020621482067265218,0.004889054286644656,-0.028762152858538337,0.24191318772463163,-4.217887725975258,0,12,91
ADVERSE_PATH_DOMINANCE,177,2022-03-23 09:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,28,140,-0.01914462723345678,0.015726062565054155,-0.028951385217035552,0.21950130256791672,-1.2173821103827493,1,11,92
ADVERSE_PATH_DOMINANCE,178,2022-03-23 09:00:00+00:00,D2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,27,141,-0.020621482067265218,0.004889054286644656,-0.028762152858538337,0.24191318772463163,-4.217887725975258,0,12,93
ADVERSE_PATH_DOMINANCE,349,2022-03-23 09:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,28,140,-0.01914462723345678,0.015726062565054155,-0.028951385217035552,0.21950130256791672,-1.2173821103827493,1,11,94
ADVERSE_PATH_DOMINANCE,350,2022-03-23 09:00:00+00:00,E2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,27,141,-0.020621482067265218,0.004889054286644656,-0.028762152858538337,0.24191318772463163,-4.217887725975258,0,12,95
UNRECOVERED_ENTRY_FAILURE,8,2022-03-23 11:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,30,138,-0.017169308738290256,0.015726062565054155,-0.028951385217035552,0.2637141793822093,-1.0917741594417427,0,12,96
UNRECOVERED_ENTRY_FAILURE,177,2022-03-23 11:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,30,138,-0.017169308738290256,0.015726062565054155,-0.028951385217035552,0.2637141793822093,-1.0917741594417427,0,12,97
UNRECOVERED_ENTRY_FAILURE,349,2022-03-23 11:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,30,138,-0.017169308738290256,0.015726062565054155,-0.028951385217035552,0.2637141793822093,-1.0917741594417427,0,12,98
ADVERSE_PATH_DOMINANCE,8,2022-03-23 13:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,32,136,-0.01924439079381879,0.015726062565054155,-0.028951385217035552,0.2172683289914359,-1.2237259462888648,0,12,99
ADVERSE_PATH_DOMINANCE,9,2022-03-23 13:00:00+00:00,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,31,137,-0.022237986695818,0.004889054286644656,-0.028762152858538337,0.19387614044788398,-4.548525214081815,0,12,100
ADVERSE_PATH_DOMINANCE,177,2022-03-23 13:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,32,136,-0.01924439079381879,0.015726062565054155,-0.028951385217035552,0.2172683289914359,-1.2237259462888648,0,12,101
ADVERSE_PATH_DOMINANCE,178,2022-03-23 13:00:00+00:00,D2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,31,137,-0.022237986695818,0.004889054286644656,-0.028762152858538337,0.19387614044788398,-4.548525214081815,0,12,102
ADVERSE_PATH_DOMINANCE,349,2022-03-23 13:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,32,136,-0.01924439079381879,0.015726062565054155,-0.028951385217035552,0.2172683289914359,-1.2237259462888648,0,12,103
ADVERSE_PATH_DOMINANCE,350,2022-03-23 13:00:00+00:00,E2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,31,137,-0.022237986695818,0.004889054286644656,-0.028762152858538337,0.19387614044788398,-4.548525214081815,0,12,104
ADVERSE_PATH_DOMINANCE,8,2022-03-23 15:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,34,134,-0.01793083724905309,0.015726062565054155,-0.028951385217035552,0.24666914774841683,-1.140198773525059,0,12,105
ADVERSE_PATH_DOMINANCE,9,2022-03-23 15:00:00+00:00,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,33,135,-0.022707819695771625,0.004889054286644656,-0.028762152858538337,0.17991429361348663,-4.64462416745958,0,12,106
ADVERSE_PATH_DOMINANCE,177,2022-03-23 15:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,34,134,-0.01793083724905309,0.015726062565054155,-0.028951385217035552,0.24666914774841683,-1.140198773525059,0,12,107
ADVERSE_PATH_DOMINANCE,178,2022-03-23 15:00:00+00:00,D2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,33,135,-0.022707819695771625,0.004889054286644656,-0.028762152858538337,0.17991429361348663,-4.64462416745958,0,12,108
ADVERSE_PATH_DOMINANCE,349,2022-03-23 15:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,34,134,-0.01793083724905309,0.015726062565054155,-0.028951385217035552,0.24666914774841683,-1.140198773525059,0,12,109
ADVERSE_PATH_DOMINANCE,350,2022-03-23 15:00:00+00:00,E2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,33,135,-0.022707819695771625,0.004889054286644656,-0.028762152858538337,0.17991429361348663,-4.64462416745958,0,12,110
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,8,2022-03-23 17:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,36,132,0.008147357429558522,0.015726062565054155,-0.028951385217035552,0.8303684406401167,0.5180799323324112,1,11,111
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,177,2022-03-23 17:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,36,132,0.008147357429558522,0.015726062565054155,-0.028951385217035552,0.8303684406401167,0.5180799323324112,1,11,112
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,349,2022-03-23 17:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,36,132,0.008147357429558522,0.015726062565054155,-0.028951385217035552,0.8303684406401167,0.5180799323324112,1,11,113
ADVERSE_PATH_DOMINANCE,9,2022-03-23 20:00:00+00:00,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,38,130,-0.02107735963157642,0.004889054286644656,-0.028762152858538337,0.22836604921205503,-4.311132254995219,0,12,114
ADVERSE_PATH_DOMINANCE,178,2022-03-23 20:00:00+00:00,D2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,38,130,-0.02107735963157642,0.004889054286644656,-0.028762152858538337,0.22836604921205503,-4.311132254995219,0,12,115
ADVERSE_PATH_DOMINANCE,350,2022-03-23 20:00:00+00:00,E2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,38,130,-0.02107735963157642,0.004889054286644656,-0.028762152858538337,0.22836604921205503,-4.311132254995219,0,12,116
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,8,2022-03-24 01:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,44,124,0.009593929054806827,0.015726062565054155,-0.028951385217035552,0.8627465574990706,0.6100655529710332,3,9,117
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,177,2022-03-24 01:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,44,124,0.009593929054806827,0.015726062565054155,-0.028951385217035552,0.8627465574990706,0.6100655529710332,3,9,118
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,349,2022-03-24 01:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,44,124,0.009593929054806827,0.015726062565054155,-0.028951385217035552,0.8627465574990706,0.6100655529710332,3,9,119
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,9,2022-03-24 02:00:00+00:00,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,44,124,0.000923384658324311,0.006479973949853335,-0.028762152858538337,0.8423310454065469,0.14249820531226218,1,11,120
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,178,2022-03-24 02:00:00+00:00,D2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,44,124,0.000923384658324311,0.006479973949853335,-0.028762152858538337,0.8423310454065469,0.14249820531226218,1,11,121
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,350,2022-03-24 02:00:00+00:00,E2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,44,124,0.000923384658324311,0.006479973949853335,-0.028762152858538337,0.8423310454065469,0.14249820531226218,1,11,122
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,8,2022-03-24 07:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,50,118,0.013507986073006961,0.024618321245315267,-0.028951385217035552,0.7926004097088579,0.5486964744022689,7,5,123
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,9,2022-03-24 07:00:00+00:00,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,49,119,0.0006698609108248821,0.006479973949853335,-0.028762152858538337,0.8351372756071868,0.10337401292177162,2,10,124
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,177,2022-03-24 07:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,50,118,0.013507986073006961,0.024618321245315267,-0.028951385217035552,0.7926004097088579,0.5486964744022689,7,5,125
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,178,2022-03-24 07:00:00+00:00,D2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,49,119,0.0006698609108248821,0.006479973949853335,-0.028762152858538337,0.8351372756071868,0.10337401292177162,2,10,126
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,349,2022-03-24 07:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,50,118,0.013507986073006961,0.024618321245315267,-0.028951385217035552,0.7926004097088579,0.5486964744022689,7,5,127
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,350,2022-03-24 07:00:00+00:00,E2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,49,119,0.0006698609108248821,0.006479973949853335,-0.028762152858538337,0.8351372756071868,0.10337401292177162,2,10,128
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,8,2022-03-24 10:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,53,115,0.013803951302080675,0.024618321245315267,-0.028951385217035552,0.7981252715873101,0.5607186275834097,10,2,129
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,177,2022-03-24 10:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,53,115,0.013803951302080675,0.024618321245315267,-0.028951385217035552,0.7981252715873101,0.5607186275834097,10,2,130
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,349,2022-03-24 10:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-22 05:00:00+00:00,2022-03-29 05:00:00+00:00,3007.11,53,115,0.013803951302080675,0.024618321245315267,-0.028951385217035552,0.7981252715873101,0.5607186275834097,10,2,131
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,9,2022-03-24 16:00:00+00:00,C2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,58,110,0.013639112434293166,0.014085686374842865,-0.028762152858538337,0.9895776788622332,0.9682959048877247,7,5,132
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,178,2022-03-24 16:00:00+00:00,D2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,58,110,0.013639112434293166,0.014085686374842865,-0.028762152858538337,0.9895776788622332,0.9682959048877247,7,5,133
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,350,2022-03-24 16:00:00+00:00,E2,ROBUSTNESS_2022,BTC-USDT,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,42994.0,58,110,0.013639112434293166,0.014085686374842865,-0.028762152858538337,0.9895776788622332,0.9682959048877247,7,5,134
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,10,2022-03-24 17:00:00+00:00,C2,ROBUSTNESS_2022,XRP-USDT,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,0.84181,42,30,0.0026728121547618944,0.007353203216877935,-0.0290920754089401,0.8715775749674081,0.36348949919226253,1,11,135
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,179,2022-03-24 17:00:00+00:00,D2,ROBUSTNESS_2022,XRP-USDT,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,0.84181,42,30,0.0026728121547618944,0.007353203216877935,-0.0290920754089401,0.8715775749674081,0.36348949919226253,1,11,136
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,351,2022-03-24 17:00:00+00:00,E2,ROBUSTNESS_2022,XRP-USDT,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,0.84181,42,30,0.0026728121547618944,0.007353203216877935,-0.0290920754089401,0.8715775749674081,0.36348949919226253,1,11,137
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,10,2022-03-24 20:00:00+00:00,C2,ROBUSTNESS_2022,XRP-USDT,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,0.84181,45,27,0.005262470153597709,0.009693398747935955,-0.0290920754089401,0.8857580398162359,0.542892156862758,3,9,138
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,179,2022-03-24 20:00:00+00:00,D2,ROBUSTNESS_2022,XRP-USDT,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,0.84181,45,27,0.005262470153597709,0.009693398747935955,-0.0290920754089401,0.8857580398162359,0.542892156862758,3,9,139
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,351,2022-03-24 20:00:00+00:00,E2,ROBUSTNESS_2022,XRP-USDT,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,0.84181,45,27,0.005262470153597709,0.009693398747935955,-0.0290920754089401,0.8857580398162359,0.542892156862758,3,9,140
ADVERSE_PATH_DOMINANCE,12,2022-03-27 14:00:00+00:00,C2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,60,108,-0.05235644336568479,0.008871751254786453,-0.0692863938465883,0.2166114671598792,-5.901477832512227,0,12,141
ADVERSE_PATH_DOMINANCE,181,2022-03-27 14:00:00+00:00,D2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,60,108,-0.05235644336568479,0.008871751254786453,-0.0692863938465883,0.2166114671598792,-5.901477832512227,0,12,142
ADVERSE_PATH_DOMINANCE,353,2022-03-27 14:00:00+00:00,E2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,60,108,-0.05235644336568479,0.008871751254786453,-0.0692863938465883,0.2166114671598792,-5.901477832512227,0,12,143
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,12,2022-03-28 01:00:00+00:00,C2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,71,97,0.007298435761326827,0.008871751254786453,-0.0692863938465883,0.9798701019398687,0.822660098522172,1,11,144
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,181,2022-03-28 01:00:00+00:00,D2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,71,97,0.007298435761326827,0.008871751254786453,-0.0692863938465883,0.9798701019398687,0.822660098522172,1,11,145
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,353,2022-03-28 01:00:00+00:00,E2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,71,97,0.007298435761326827,0.008871751254786453,-0.0692863938465883,0.9798701019398687,0.822660098522172,1,11,146
PROFIT_GIVEBACK_FROM_PATH_PEAK,13,2022-03-29 01:00:00+00:00,C2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,26,142,0.013666651025292076,0.0698934822392192,-0.00320257144197833,0.23078157599101234,0.19553541456864676,12,0,147
PROFIT_GIVEBACK_FROM_PATH_PEAK,182,2022-03-29 01:00:00+00:00,D2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,26,142,0.013666651025292076,0.0698934822392192,-0.00320257144197833,0.23078157599101234,0.19553541456864676,12,0,148
PROFIT_GIVEBACK_FROM_PATH_PEAK,354,2022-03-29 01:00:00+00:00,E2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,26,142,0.013666651025292076,0.0698934822392192,-0.00320257144197833,0.23078157599101234,0.19553541456864676,12,0,149
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,12,2022-03-29 07:00:00+00:00,C2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,101,67,0.04289974147871489,0.0585723842789474,-0.0692863938465883,0.8774222385822847,0.7324226597026936,11,1,150
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,181,2022-03-29 07:00:00+00:00,D2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,101,67,0.04289974147871489,0.0585723842789474,-0.0692863938465883,0.8774222385822847,0.7324226597026936,11,1,151
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,353,2022-03-29 07:00:00+00:00,E2,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,29.7461,101,67,0.04289974147871489,0.0585723842789474,-0.0692863938465883,0.8774222385822847,0.7324226597026936,11,1,152
PROFIT_GIVEBACK_FROM_PATH_PEAK,13,2022-03-29 17:00:00+00:00,C2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,42,126,0.007918445873023261,0.0698934822392192,-0.00320257144197833,0.1521425132402496,0.11329305135951571,12,0,153
PROFIT_GIVEBACK_FROM_PATH_PEAK,182,2022-03-29 17:00:00+00:00,D2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,42,126,0.007918445873023261,0.0698934822392192,-0.00320257144197833,0.1521425132402496,0.11329305135951571,12,0,154
PROFIT_GIVEBACK_FROM_PATH_PEAK,354,2022-03-29 17:00:00+00:00,E2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,42,126,0.007918445873023261,0.0698934822392192,-0.00320257144197833,0.1521425132402496,0.11329305135951571,12,0,155
PROFIT_GIVEBACK_FROM_PATH_PEAK,13,2022-03-30 04:00:00+00:00,C2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,53,115,0.003824316080897283,0.0698934822392192,-0.013044906386373234,0.20339462517680446,0.05471634776770861,11,1,156
PROFIT_GIVEBACK_FROM_PATH_PEAK,182,2022-03-30 04:00:00+00:00,D2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,53,115,0.003824316080897283,0.0698934822392192,-0.013044906386373234,0.20339462517680446,0.05471634776770861,11,1,157
PROFIT_GIVEBACK_FROM_PATH_PEAK,354,2022-03-30 04:00:00+00:00,E2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,53,115,0.003824316080897283,0.0698934822392192,-0.013044906386373234,0.20339462517680446,0.05471634776770861,11,1,158
PROFIT_GIVEBACK_FROM_PATH_PEAK,13,2022-03-30 15:00:00+00:00,C2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,64,104,0.009138473089015164,0.0698934822392192,-0.013044906386373234,0.2674681753889686,0.13074857334676207,12,0,159
ADVERSE_PATH_DOMINANCE,15,2022-03-30 15:00:00+00:00,C2,ROBUSTNESS_2022,ETH-USDT,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,3465.08,26,46,-0.027618409964560664,0.004862802590416271,-0.03843489904994979,0.2498167033260031,-5.679525222552051,0,12,160
PROFIT_GIVEBACK_FROM_PATH_PEAK,182,2022-03-30 15:00:00+00:00,D2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,64,104,0.009138473089015164,0.0698934822392192,-0.013044906386373234,0.2674681753889686,0.13074857334676207,12,0,161
ADVERSE_PATH_DOMINANCE,184,2022-03-30 15:00:00+00:00,D2,ROBUSTNESS_2022,ETH-USDT,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,3465.08,26,46,-0.027618409964560664,0.004862802590416271,-0.03843489904994979,0.2498167033260031,-5.679525222552051,0,12,162
PROFIT_GIVEBACK_FROM_PATH_PEAK,354,2022-03-30 15:00:00+00:00,E2,ROBUSTNESS_2022,XRP-USDT,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,0.85244,64,104,0.009138473089015164,0.0698934822392192,-0.013044906386373234,0.2674681753889686,0.13074857334676207,12,0,163
ADVERSE_PATH_DOMINANCE,356,2022-03-30 15:00:00+00:00,E2,ROBUSTNESS_2022,ETH-USDT,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,3465.08,26,46,-0.027618409964560664,0.004862802590416271,-0.03843489904994979,0.2498167033260031,-5.679525222552051,0,12,164
ENTRY_RECLAIM_WITH_HIGH_PATH_POSITION_CONTROL,14,2022-03-30 17:00:00+00:00,C2,ROBUSTNESS_2022,AVAX-USDT,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,93.869,29,139,0.034281818278665055,0.038969201759899486,-0.05049590386602598,0.9476065729935705,0.8797156916347747,2,10,165
