comparison,variant,baseline,decision_time,year,scope,top_n,left_eligible_count,right_eligible_count,eligible_count_difference,exact_match,jaccard,overlap_count,symmetric_difference_size,substitution_count,added_assets,removed_assets,rank_displacement_common,spearman_common,turnover_difference,concentration_hhi_difference,top_10_share_difference
D2_vs_C2,D2,C2,2019-10-28T00:00:00+00:00,2019,POST_WARMUP,30,14,27,-13,False,0.5185185185185185,14,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,4.642857142857143,0.9783769063743022,0,0.024049962626570276,0.01269665111670959
D2_vs_C2,D2,C2,2019-10-28T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,14,27,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,4.642857142857143,0.9783769063743022,0,0.0,0.0
A2_vs_C2,A2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,4,11,28,-17,False,0.6,3,2,1.0,ALGO-USDT,XRP-USDT,9.181818181818182,0.9867697911197703,-17,0.08450484926943802,0.0170627508907345
A2_vs_C2,A2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,6,11,28,-17,False,0.3333333333333333,3,6,3.0,ALGO-USDT;ARPA-USDT;ATOM-USDT,BCHSV-USDT;TRX-USDT;XRP-USDT,9.181818181818182,0.9867697911197703,-17,0.08450484926943802,0.0170627508907345
A2_vs_C2,A2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,8,11,28,-17,False,0.23076923076923078,3,10,5.0,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;WIN-USDT,BCHSV-USDT;CHR-USDT;LTC-USDT;TRX-USDT;XRP-USDT,9.181818181818182,0.9867697911197703,-15,0.08450484926943802,0.0170627508907345
A2_vs_C2,A2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,10,11,28,-17,False,0.25,4,12,6.0,ADA-USDT;ARPA-USDT;ATOM-USDT;WIN-USDT;XTZ-USDT;ZEC-USDT,BCHSV-USDT;CHR-USDT;COTI-USDT;LTC-USDT;TRX-USDT;XRP-USDT,9.181818181818182,0.9867697911197703,-15,0.08450484926943802,0.0170627508907345
A2_vs_C2,A2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,30,11,28,-17,False,0.39285714285714285,11,17,17.0,,AVA-USDT;BCHSV-USDT;BNB-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,9.181818181818182,0.9867697911197703,0,0.08450484926943802,0.0170627508907345
A2_vs_C2,A2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,11,28,-17,False,0.3333333333333333,3,6,3.0,ALGO;ARPA;ATOM,BCHSV;LTC;XRP,9.181818181818182,0.9867697911197703,2,0.0,0.0
B2_vs_C2,B2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,4,15,28,-13,True,1.0,4,0,0.0,,,5.266666666666667,0.9868896584756767,-13,0.023625232144802888,0.015727890824775548
B2_vs_C2,B2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,6,15,28,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,5.266666666666667,0.9868896584756767,-13,0.023625232144802888,0.015727890824775548
B2_vs_C2,B2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,8,15,28,-13,False,0.6,6,4,2.0,ALGO-USDT;ARPA-USDT,BCHSV-USDT;CHR-USDT,5.266666666666667,0.9868896584756767,-13,0.023625232144802888,0.015727890824775548
B2_vs_C2,B2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,10,15,28,-13,False,0.5384615384615384,7,6,3.0,ARPA-USDT;ATOM-USDT;BNB-USDT,BCHSV-USDT;CHR-USDT;COTI-USDT,5.266666666666667,0.9868896584756767,-13,0.023625232144802888,0.015727890824775548
B2_vs_C2,B2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,30,15,28,-13,False,0.5357142857142857,15,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,5.266666666666667,0.9868896584756767,0,0.023625232144802888,0.015727890824775548
B2_vs_C2,B2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,15,28,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,5.266666666666667,0.9868896584756767,0,0.0,0.0
D2_vs_C2,D2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,4,15,28,-13,True,1.0,4,0,0.0,,,5.266666666666667,0.9868896584756767,-13,0.023625232144802888,0.015727890824775548
D2_vs_C2,D2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,6,15,28,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,5.266666666666667,0.9868896584756767,-13,0.023625232144802888,0.015727890824775548
D2_vs_C2,D2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,8,15,28,-13,False,0.6,6,4,2.0,ALGO-USDT;ARPA-USDT,BCHSV-USDT;CHR-USDT,5.266666666666667,0.9868896584756767,-13,0.023625232144802888,0.015727890824775548
D2_vs_C2,D2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,10,15,28,-13,False,0.5384615384615384,7,6,3.0,ARPA-USDT;ATOM-USDT;BNB-USDT,BCHSV-USDT;CHR-USDT;COTI-USDT,5.266666666666667,0.9868896584756767,-13,0.023625232144802888,0.015727890824775548
D2_vs_C2,D2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,30,15,28,-13,False,0.5357142857142857,15,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,5.266666666666667,0.9868896584756767,0,0.023625232144802888,0.015727890824775548
D2_vs_C2,D2,C2,2019-11-04T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,15,28,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,5.266666666666667,0.9868896584756767,0,0.0,0.0
A2_vs_C2,A2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,4,11,29,-18,False,0.6,3,2,1.0,ALGO-USDT,XRP-USDT,9.545454545454545,0.9893712549475003,-17,0.08722818120056908,0.020116800472667284
A2_vs_C2,A2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,6,11,29,-18,False,0.3333333333333333,3,6,3.0,ALGO-USDT;ARPA-USDT;ATOM-USDT,BCHSV-USDT;TRX-USDT;XRP-USDT,9.545454545454545,0.9893712549475003,-17,0.08722818120056908,0.020116800472667284
A2_vs_C2,A2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,8,11,29,-18,False,0.23076923076923078,3,10,5.0,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;WIN-USDT,BCHSV-USDT;COTI-USDT;LTC-USDT;TRX-USDT;XRP-USDT,9.545454545454545,0.9893712549475003,-17,0.08722818120056908,0.020116800472667284
A2_vs_C2,A2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,10,11,29,-18,False,0.25,4,12,6.0,ADA-USDT;ARPA-USDT;ATOM-USDT;WIN-USDT;XTZ-USDT;ZEC-USDT,BCHSV-USDT;CHR-USDT;COTI-USDT;LTC-USDT;TRX-USDT;XRP-USDT,9.545454545454545,0.9893712549475003,-17,0.08722818120056908,0.020116800472667284
A2_vs_C2,A2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,30,11,29,-18,False,0.3793103448275862,11,18,18.0,,AVA-USDT;BCHSV-USDT;BNB-USDT;BTT-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,9.545454545454545,0.9893712549475003,-1,0.08722818120056908,0.020116800472667284
A2_vs_C2,A2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,11,29,-18,False,0.3333333333333333,3,6,3.0,ALGO;ARPA;ATOM,BCHSV;LTC;XRP,9.545454545454545,0.9893712549475003,0,0.0,0.0
B2_vs_C2,B2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,4,16,29,-13,True,1.0,4,0,0.0,,,5.875,0.9907695229187358,-13,0.029185796150787036,0.018491095793844115
B2_vs_C2,B2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,6,16,29,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,5.875,0.9907695229187358,-13,0.029185796150787036,0.018491095793844115
B2_vs_C2,B2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,8,16,29,-13,False,0.6,6,4,2.0,ALGO-USDT;ARPA-USDT,BCHSV-USDT;COTI-USDT,5.875,0.9907695229187358,-13,0.029185796150787036,0.018491095793844115
B2_vs_C2,B2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,10,16,29,-13,False,0.5384615384615384,7,6,3.0,ARPA-USDT;ATOM-USDT;BNB-USDT,BCHSV-USDT;CHR-USDT;COTI-USDT,5.875,0.9907695229187358,-13,0.029185796150787036,0.018491095793844115
B2_vs_C2,B2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,30,16,29,-13,False,0.5517241379310345,16,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,5.875,0.9907695229187358,0,0.029185796150787036,0.018491095793844115
B2_vs_C2,B2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,16,29,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,5.875,0.9907695229187358,0,0.0,0.0
D2_vs_C2,D2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,4,16,29,-13,True,1.0,4,0,0.0,,,5.875,0.9907695229187358,-13,0.029185796150787036,0.018491095793844115
D2_vs_C2,D2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,6,16,29,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,5.875,0.9907695229187358,-13,0.029185796150787036,0.018491095793844115
D2_vs_C2,D2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,8,16,29,-13,False,0.6,6,4,2.0,ALGO-USDT;ARPA-USDT,BCHSV-USDT;COTI-USDT,5.875,0.9907695229187358,-13,0.029185796150787036,0.018491095793844115
D2_vs_C2,D2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,10,16,29,-13,False,0.5384615384615384,7,6,3.0,ARPA-USDT;ATOM-USDT;BNB-USDT,BCHSV-USDT;CHR-USDT;COTI-USDT,5.875,0.9907695229187358,-13,0.029185796150787036,0.018491095793844115
D2_vs_C2,D2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,30,16,29,-13,False,0.5517241379310345,16,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,5.875,0.9907695229187358,0,0.029185796150787036,0.018491095793844115
D2_vs_C2,D2,C2,2019-11-11T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,16,29,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,5.875,0.9907695229187358,0,0.0,0.0
A2_vs_C2,A2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,4,11,29,-18,False,0.6,3,2,1.0,ARPA-USDT,XRP-USDT,10.0,0.9815467225908168,-18,0.08652551564116845,0.021866604613706597
A2_vs_C2,A2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,6,11,29,-18,False,0.3333333333333333,3,6,3.0,ALGO-USDT;ARPA-USDT;ATOM-USDT,BCHSV-USDT;TRX-USDT;XRP-USDT,10.0,0.9815467225908168,-18,0.08652551564116845,0.021866604613706597
A2_vs_C2,A2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,8,11,29,-18,False,0.23076923076923078,3,10,5.0,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;WIN-USDT,BCHSV-USDT;COTI-USDT;LTC-USDT;TRX-USDT;XRP-USDT,10.0,0.9815467225908168,-18,0.08652551564116845,0.021866604613706597
A2_vs_C2,A2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,10,11,29,-18,False,0.17647058823529413,3,14,7.0,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;WIN-USDT;XTZ-USDT;ZEC-USDT,BCHSV-USDT;COTI-USDT;LTC-USDT;MTV-USDT;NEO-USDT;TRX-USDT;XRP-USDT,10.0,0.9815467225908168,-18,0.08652551564116845,0.021866604613706597
A2_vs_C2,A2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,30,11,29,-18,False,0.3793103448275862,11,18,18.0,,AVA-USDT;BCHSV-USDT;BNB-USDT;BTT-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,10.0,0.9815467225908168,0,0.08652551564116845,0.021866604613706597
A2_vs_C2,A2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,11,29,-18,False,0.3333333333333333,3,6,3.0,ALGO;ARPA;ATOM,BCHSV;LTC;XRP,10.0,0.9815467225908168,0,0.0,0.0
B2_vs_C2,B2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,4,16,29,-13,True,1.0,4,0,0.0,,,6.3125,0.992692484374434,-13,0.03335203258970859,0.019627091671634234
B2_vs_C2,B2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,6,16,29,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,6.3125,0.992692484374434,-13,0.03335203258970859,0.019627091671634234
B2_vs_C2,B2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,8,16,29,-13,False,0.6,6,4,2.0,ALGO-USDT;ARPA-USDT,BCHSV-USDT;COTI-USDT,6.3125,0.992692484374434,-13,0.03335203258970859,0.019627091671634234
B2_vs_C2,B2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,10,16,29,-13,False,0.42857142857142855,6,8,4.0,ALGO-USDT;ARPA-USDT;ATOM-USDT;BNB-USDT,BCHSV-USDT;COTI-USDT;MTV-USDT;NEO-USDT,6.3125,0.992692484374434,-13,0.03335203258970859,0.019627091671634234
B2_vs_C2,B2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,30,16,29,-13,False,0.5517241379310345,16,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,6.3125,0.992692484374434,0,0.03335203258970859,0.019627091671634234
B2_vs_C2,B2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,16,29,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,6.3125,0.992692484374434,0,0.0,0.0
D2_vs_C2,D2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,4,16,29,-13,True,1.0,4,0,0.0,,,6.3125,0.992692484374434,-13,0.03335203258970859,0.019627091671634234
D2_vs_C2,D2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,6,16,29,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,6.3125,0.992692484374434,-13,0.03335203258970859,0.019627091671634234
D2_vs_C2,D2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,8,16,29,-13,False,0.6,6,4,2.0,ALGO-USDT;ARPA-USDT,BCHSV-USDT;COTI-USDT,6.3125,0.992692484374434,-13,0.03335203258970859,0.019627091671634234
D2_vs_C2,D2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,10,16,29,-13,False,0.42857142857142855,6,8,4.0,ALGO-USDT;ARPA-USDT;ATOM-USDT;BNB-USDT,BCHSV-USDT;COTI-USDT;MTV-USDT;NEO-USDT,6.3125,0.992692484374434,-13,0.03335203258970859,0.019627091671634234
D2_vs_C2,D2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,30,16,29,-13,False,0.5517241379310345,16,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,6.3125,0.992692484374434,0,0.03335203258970859,0.019627091671634234
D2_vs_C2,D2,C2,2019-11-18T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,16,29,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,6.3125,0.992692484374434,0,0.0,0.0
A2_vs_C2,A2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,4,12,30,-18,False,0.6,3,2,1.0,ARPA-USDT,XRP-USDT,10.666666666666666,0.9777803001018636,-18,0.0824057077310163,0.024184255955688738
A2_vs_C2,A2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,6,12,30,-18,False,0.3333333333333333,3,6,3.0,ADA-USDT;ALGO-USDT;ARPA-USDT,BCHSV-USDT;TRX-USDT;XRP-USDT,10.666666666666666,0.9777803001018636,-18,0.0824057077310163,0.024184255955688738
A2_vs_C2,A2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,8,12,30,-18,False,0.23076923076923078,3,10,5.0,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;XTZ-USDT,BCHSV-USDT;COTI-USDT;LTC-USDT;TRX-USDT;XRP-USDT,10.666666666666666,0.9777803001018636,-18,0.0824057077310163,0.024184255955688738
A2_vs_C2,A2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,10,12,30,-18,False,0.17647058823529413,3,14,7.0,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;WIN-USDT;XTZ-USDT;ZEC-USDT,BCHSV-USDT;COTI-USDT;LTC-USDT;NEO-USDT;TRX-USDT;VET-USDT;XRP-USDT,10.666666666666666,0.9777803001018636,-18,0.0824057077310163,0.024184255955688738
A2_vs_C2,A2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,30,12,30,-18,False,0.4,12,18,18.0,,AVA-USDT;BCHSV-USDT;BNB-USDT;BTT-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,10.666666666666666,0.9777803001018636,0,0.0824057077310163,0.024184255955688738
A2_vs_C2,A2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,12,30,-18,False,0.3333333333333333,3,6,3.0,ALGO;ARPA;ATOM,BCHSV;LTC;XRP,10.666666666666666,0.9777803001018636,0,0.0,0.0
B2_vs_C2,B2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,4,17,30,-13,True,1.0,4,0,0.0,,,6.529411764705882,0.9916690424751018,-13,0.03474489626128424,0.021335537000967686
B2_vs_C2,B2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,6,17,30,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,6.529411764705882,0.9916690424751018,-13,0.03474489626128424,0.021335537000967686
B2_vs_C2,B2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,8,17,30,-13,False,0.6,6,4,2.0,ARPA-USDT;BNB-USDT,BCHSV-USDT;COTI-USDT,6.529411764705882,0.9916690424751018,-13,0.03474489626128424,0.021335537000967686
B2_vs_C2,B2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,10,17,30,-13,False,0.42857142857142855,6,8,4.0,ADA-USDT;ALGO-USDT;ARPA-USDT;BNB-USDT,BCHSV-USDT;COTI-USDT;NEO-USDT;VET-USDT,6.529411764705882,0.9916690424751018,-13,0.03474489626128424,0.021335537000967686
B2_vs_C2,B2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,30,17,30,-13,False,0.5666666666666667,17,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,6.529411764705882,0.9916690424751018,0,0.03474489626128424,0.021335537000967686
B2_vs_C2,B2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,17,30,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,6.529411764705882,0.9916690424751018,0,0.0,0.0
D2_vs_C2,D2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,4,17,30,-13,True,1.0,4,0,0.0,,,6.529411764705882,0.9916690424751018,-13,0.03474489626128424,0.021335537000967686
D2_vs_C2,D2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,6,17,30,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,6.529411764705882,0.9916690424751018,-13,0.03474489626128424,0.021335537000967686
D2_vs_C2,D2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,8,17,30,-13,False,0.6,6,4,2.0,ARPA-USDT;BNB-USDT,BCHSV-USDT;COTI-USDT,6.529411764705882,0.9916690424751018,-13,0.03474489626128424,0.021335537000967686
D2_vs_C2,D2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,10,17,30,-13,False,0.42857142857142855,6,8,4.0,ADA-USDT;ALGO-USDT;ARPA-USDT;BNB-USDT,BCHSV-USDT;COTI-USDT;NEO-USDT;VET-USDT,6.529411764705882,0.9916690424751018,-13,0.03474489626128424,0.021335537000967686
D2_vs_C2,D2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,30,17,30,-13,False,0.5666666666666667,17,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,6.529411764705882,0.9916690424751018,0,0.03474489626128424,0.021335537000967686
D2_vs_C2,D2,C2,2019-11-25T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,17,30,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,6.529411764705882,0.9916690424751018,0,0.0,0.0
A2_vs_C2,A2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,4,12,30,-18,False,0.6,3,2,1.0,ATOM-USDT,XRP-USDT,10.25,0.9842815503428382,-18,0.08321624067498795,0.0237140772242862
A2_vs_C2,A2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,6,12,30,-18,False,0.3333333333333333,3,6,3.0,ADA-USDT;ARPA-USDT;ATOM-USDT,BCHSV-USDT;TRX-USDT;XRP-USDT,10.25,0.9842815503428382,-18,0.08321624067498795,0.0237140772242862
A2_vs_C2,A2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,8,12,30,-18,False,0.23076923076923078,3,10,5.0,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;XTZ-USDT,BCHSV-USDT;COTI-USDT;LTC-USDT;TRX-USDT;XRP-USDT,10.25,0.9842815503428382,-18,0.08321624067498795,0.0237140772242862
A2_vs_C2,A2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,10,12,30,-18,False,0.17647058823529413,3,14,7.0,ADA-USDT;ALGO-USDT;ARPA-USDT;ATOM-USDT;ONE-USDT;WIN-USDT;XTZ-USDT,BCHSV-USDT;COTI-USDT;LTC-USDT;NEO-USDT;TRX-USDT;VET-USDT;XRP-USDT,10.25,0.9842815503428382,-18,0.08321624067498795,0.0237140772242862
A2_vs_C2,A2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,30,12,30,-18,False,0.4,12,18,18.0,,AVA-USDT;BCHSV-USDT;BNB-USDT;BTT-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;LTC-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,10.25,0.9842815503428382,0,0.08321624067498795,0.0237140772242862
A2_vs_C2,A2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,12,30,-18,False,0.3333333333333333,3,6,3.0,ALGO;ARPA;ATOM,BCHSV;LTC;XRP,10.25,0.9842815503428382,0,0.0,0.0
B2_vs_C2,B2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,4,17,30,-13,True,1.0,4,0,0.0,,,6.176470588235294,0.9926691525983632,-13,0.034487263831895876,0.020650918782440186
B2_vs_C2,B2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,6,17,30,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,6.176470588235294,0.9926691525983632,-13,0.034487263831895876,0.020650918782440186
B2_vs_C2,B2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,8,17,30,-13,False,0.6,6,4,2.0,ARPA-USDT;ATOM-USDT,BCHSV-USDT;COTI-USDT,6.176470588235294,0.9926691525983632,-13,0.034487263831895876,0.020650918782440186
B2_vs_C2,B2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,10,17,30,-13,False,0.42857142857142855,6,8,4.0,ADA-USDT;ARPA-USDT;ATOM-USDT;BNB-USDT,BCHSV-USDT;COTI-USDT;NEO-USDT;VET-USDT,6.176470588235294,0.9926691525983632,-13,0.034487263831895876,0.020650918782440186
B2_vs_C2,B2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,30,17,30,-13,False,0.5666666666666667,17,13,13.0,,AVA-USDT;BCHSV-USDT;CHR-USDT;COTI-USDT;ETC-USDT;ETN-USDT;MTV-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TEL-USDT;VET-USDT;XLM-USDT,6.176470588235294,0.9926691525983632,0,0.034487263831895876,0.020650918782440186
B2_vs_C2,B2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,17,30,-13,False,0.7142857142857143,5,2,1.0,TRX,BCHSV,6.176470588235294,0.9926691525983632,0,0.0,0.0
D2_vs_C2,D2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,4,17,30,-13,True,1.0,4,0,0.0,,,6.176470588235294,0.9926691525983632,-13,0.034487263831895876,0.020650918782440186
D2_vs_C2,D2,C2,2019-12-02T00:00:00+00:00,2019,POST_WARMUP,6,17,30,-13,False,0.7142857142857143,5,2,1.0,LTC-USDT,BCHSV-USDT,6.176470588235294,0.9926691525983632,-13,0.034487263831895876,0.020650918782440186
