variant_id,control_trade_id,universe_id,cost_multiplier,period_id,pair,signal_time,entry_time,control_exit_time,control_exit_reason,control_exit_price,quantity,entry_notional,entry_cost,control_net_pnl,support_families,support_family_bucket,triggered,evaluable,trigger_time,trigger_family_set,participation_burst_at_trigger,shadow_exit_time,shadow_exit_price,exit_advance_hours,shadow_net_pnl,delta_net_pnl,slot_escrow_release_time,capital_reuse_allowed
RD37_FAILED_RECOVERY_SHADOW,9,C2,1.0,ROBUSTNESS_2022,BTC-USDT,2022-03-22 05:00:00+00:00,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,MAX_HOLD_168H,47601.2,0.3758452875120835,16159.09229129452,20.19886536411815,1689.0321848866513,MOMENTUM_BREAKOUT,MB,True,True,2022-03-22 20:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2022-03-22 20:00:00+00:00,42558.6,154,-203.83621511327095,-1892.8683999999223,2022-03-29 06:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,9,C2,1.0,ROBUSTNESS_2022,BTC-USDT,2022-03-22 05:00:00+00:00,2022-03-22 06:00:00+00:00,2022-03-29 06:00:00+00:00,MAX_HOLD_168H,47601.2,0.3758452875120835,16159.09229129452,20.19886536411815,1689.0321848866513,MOMENTUM_BREAKOUT,MB,True,True,2022-03-22 07:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2022-03-22 07:00:00+00:00,42850.2,167,-94.37672488204589,-1783.4089097686972,2022-03-29 06:00:00+00:00,False
CONTROL_NO_RD37_EXIT,10,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.82818,19164.8901733564,16133.196196833149,20.16649524604144,-301.2239217386015,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2022-03-25 23:00:00+00:00,0.82818,0,-301.2239217386015,0.0,2022-03-25 23:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,10,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.82818,19164.8901733564,16133.196196833149,20.16649524604144,-301.2239217386015,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-23 02:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2022-03-23 02:00:00+00:00,0.84242,69,-28.65702071509063,272.56690102351087,2022-03-25 23:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,10,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.82818,19164.8901733564,16133.196196833149,20.16649524604144,-301.2239217386015,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-23 03:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-03-23 03:00:00+00:00,0.83594,68,-152.69027342803344,148.53364831056808,2022-03-25 23:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,10,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.82818,19164.8901733564,16133.196196833149,20.16649524604144,-301.2239217386015,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-23 04:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2022-03-23 04:00:00+00:00,0.83135,67,-240.5471607663696,60.67676097223193,2022-03-25 23:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,10,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-22 22:00:00+00:00,2022-03-22 23:00:00+00:00,2022-03-25 23:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,0.82818,19164.8901733564,16133.196196833149,20.16649524604144,-301.2239217386015,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-23 02:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2022-03-23 02:00:00+00:00,0.84242,69,-28.65702071509063,272.56690102351087,2022-03-25 23:00:00+00:00,False
CONTROL_NO_RD37_EXIT,11,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-23 14:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-30 15:00:00+00:00,MAX_HOLD_168H,115.692,172.99937606024335,15960.057438437749,19.950071798047187,4009.6180001569232,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2022-03-30 15:00:00+00:00,115.692,0,4009.6180001569232,0.0,2022-03-30 15:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,11,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-23 14:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-30 15:00:00+00:00,MAX_HOLD_168H,115.692,172.99937606024335,15960.057438437749,19.950071798047187,4009.6180001569232,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-23 18:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2022-03-23 18:00:00+00:00,94.9,165,417.11122689615394,-3592.5067732607695,2022-03-30 15:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,11,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-23 14:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-30 15:00:00+00:00,MAX_HOLD_168H,115.692,172.99937606024335,15960.057438437749,19.950071798047187,4009.6180001569232,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-23 19:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-03-23 19:00:00+00:00,93.608,164,193.87542701865488,-3815.742573138268,2022-03-30 15:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,11,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-23 14:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-30 15:00:00+00:00,MAX_HOLD_168H,115.692,172.99937606024335,15960.057438437749,19.950071798047187,4009.6180001569232,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-23 18:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2022-03-23 18:00:00+00:00,94.9,165,417.11122689615394,-3592.5067732607695,2022-03-30 15:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,11,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-23 14:00:00+00:00,2022-03-23 15:00:00+00:00,2022-03-30 15:00:00+00:00,MAX_HOLD_168H,115.692,172.99937606024335,15960.057438437749,19.950071798047187,4009.6180001569232,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-23 18:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,False,2022-03-23 18:00:00+00:00,94.9,165,417.11122689615394,-3592.5067732607695,2022-03-30 15:00:00+00:00,False
CONTROL_NO_RD37_EXIT,12,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 01:00:00+00:00,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,MAX_HOLD_168H,29.1295,537.4803076671619,15987.942979898164,19.984928724872702,-370.9659522101821,MOMENTUM_BREAKOUT,MB,False,True,,,False,2022-04-01 02:00:00+00:00,29.1295,0,-370.9659522101821,0.0,2022-04-01 02:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,12,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 01:00:00+00:00,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,MAX_HOLD_168H,29.1295,537.4803076671619,15987.942979898164,19.984928724872702,-370.9659522101821,MOMENTUM_BREAKOUT,MB,True,True,2022-03-25 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2022-03-25 16:00:00+00:00,29.3659,154,-244.06443290858027,126.90151930160181,2022-04-01 02:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,12,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 01:00:00+00:00,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,MAX_HOLD_168H,29.1295,537.4803076671619,15987.942979898164,19.984928724872702,-370.9659522101821,MOMENTUM_BREAKOUT,MB,True,True,2022-03-25 06:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-03-25 06:00:00+00:00,29.552,164,-144.16437900829254,226.80157320188954,2022-04-01 02:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,12,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 01:00:00+00:00,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,MAX_HOLD_168H,29.1295,537.4803076671619,15987.942979898164,19.984928724872702,-370.9659522101821,MOMENTUM_BREAKOUT,MB,True,True,2022-03-25 16:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,True,2022-03-25 16:00:00+00:00,29.3659,154,-244.06443290858027,126.90151930160181,2022-04-01 02:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,12,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-03-25 01:00:00+00:00,2022-03-25 02:00:00+00:00,2022-04-01 02:00:00+00:00,MAX_HOLD_168H,29.1295,537.4803076671619,15987.942979898164,19.984928724872702,-370.9659522101821,MOMENTUM_BREAKOUT,MB,True,True,2022-03-25 06:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-03-25 06:00:00+00:00,29.552,164,-144.16437900829254,226.80157320188954,2022-04-01 02:00:00+00:00,False
CONTROL_NO_RD37_EXIT,13,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-27 22:00:00+00:00,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,MAX_HOLD_168H,0.84535,18314.98284637145,15612.423977560882,19.515529971951104,-168.72197178919888,MOMENTUM_BREAKOUT,MB,False,True,,,False,2022-04-03 23:00:00+00:00,0.84535,0,-168.72197178919888,0.0,2022-04-03 23:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,13,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-27 22:00:00+00:00,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,MAX_HOLD_168H,0.84535,18314.98284637145,15612.423977560882,19.515529971951104,-168.72197178919888,MOMENTUM_BREAKOUT,MB,True,True,2022-03-28 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2022-03-28 16:00:00+00:00,0.88556,151,566.8029316380783,735.5249034272772,2022-04-03 23:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,13,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-27 22:00:00+00:00,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,MAX_HOLD_168H,0.84535,18314.98284637145,15612.423977560882,19.515529971951104,-168.72197178919888,MOMENTUM_BREAKOUT,MB,True,True,2022-03-28 06:00:00+00:00,SELL_FLOW_IMPULSE,True,2022-03-28 06:00:00+00:00,0.86964,161,275.59287288248765,444.3148446716865,2022-04-03 23:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,13,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-27 22:00:00+00:00,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,MAX_HOLD_168H,0.84535,18314.98284637145,15612.423977560882,19.515529971951104,-168.72197178919888,MOMENTUM_BREAKOUT,MB,True,True,2022-03-28 16:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,True,2022-03-28 16:00:00+00:00,0.88556,151,566.8029316380783,735.5249034272772,2022-04-03 23:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,13,C2,1.0,ROBUSTNESS_2022,XRP-USDT,2022-03-27 22:00:00+00:00,2022-03-27 23:00:00+00:00,2022-04-03 23:00:00+00:00,MAX_HOLD_168H,0.84535,18314.98284637145,15612.423977560882,19.515529971951104,-168.72197178919888,MOMENTUM_BREAKOUT,MB,True,True,2022-03-28 06:00:00+00:00,SELL_FLOW_IMPULSE,True,2022-03-28 06:00:00+00:00,0.86964,161,275.59287288248765,444.3148446716865,2022-04-03 23:00:00+00:00,False
CONTROL_NO_RD37_EXIT,14,C2,1.0,ROBUSTNESS_2022,AVAX-USDT,2022-03-29 11:00:00+00:00,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,MAX_HOLD_168H,95.558,186.1806075723269,17476.587452206753,21.845734315258444,270.3745037514084,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2022-04-05 12:00:00+00:00,95.558,0,270.3745037514084,0.0,2022-04-05 12:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,14,C2,1.0,ROBUSTNESS_2022,AVAX-USDT,2022-03-29 11:00:00+00:00,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,MAX_HOLD_168H,95.558,186.1806075723269,17476.587452206753,21.845734315258444,270.3745037514084,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-29 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2022-03-29 16:00:00+00:00,94.601,164,92.42238085649842,-177.95212289490996,2022-04-05 12:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,14,C2,1.0,ROBUSTNESS_2022,AVAX-USDT,2022-03-29 11:00:00+00:00,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,MAX_HOLD_168H,95.558,186.1806075723269,17476.587452206753,21.845734315258444,270.3745037514084,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-29 16:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-03-29 16:00:00+00:00,94.601,164,92.42238085649842,-177.95212289490996,2022-04-05 12:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,14,C2,1.0,ROBUSTNESS_2022,AVAX-USDT,2022-03-29 11:00:00+00:00,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,MAX_HOLD_168H,95.558,186.1806075723269,17476.587452206753,21.845734315258444,270.3745037514084,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-29 16:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2022-03-29 16:00:00+00:00,94.601,164,92.42238085649842,-177.95212289490996,2022-04-05 12:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,14,C2,1.0,ROBUSTNESS_2022,AVAX-USDT,2022-03-29 11:00:00+00:00,2022-03-29 12:00:00+00:00,2022-04-05 12:00:00+00:00,MAX_HOLD_168H,95.558,186.1806075723269,17476.587452206753,21.845734315258444,270.3745037514084,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-03-29 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,False,2022-03-29 16:00:00+00:00,94.601,164,92.42238085649842,-177.95212289490996,2022-04-05 12:00:00+00:00,False
CONTROL_NO_RD37_EXIT,15,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-03-29 12:00:00+00:00,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3284.61,5.078941733160703,17598.939420740488,21.99867427592561,-959.44821736713,MOMENTUM_BREAKOUT,MB,False,True,,,False,2022-04-01 13:00:00+00:00,3284.61,0,-959.44821736713,0.0,2022-04-01 13:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,15,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-03-29 12:00:00+00:00,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3284.61,5.078941733160703,17598.939420740488,21.99867427592561,-959.44821736713,MOMENTUM_BREAKOUT,MB,True,True,2022-03-29 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2022-03-29 16:00:00+00:00,3447.65,69,-132.41264551782947,827.0355718493006,2022-04-01 13:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,15,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-03-29 12:00:00+00:00,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3284.61,5.078941733160703,17598.939420740488,21.99867427592561,-959.44821736713,MOMENTUM_BREAKOUT,MB,True,True,2022-03-29 16:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-03-29 16:00:00+00:00,3447.65,69,-132.41264551782947,827.0355718493006,2022-04-01 13:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,15,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-03-29 12:00:00+00:00,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3284.61,5.078941733160703,17598.939420740488,21.99867427592561,-959.44821736713,MOMENTUM_BREAKOUT,MB,True,True,2022-03-29 16:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2022-03-29 16:00:00+00:00,3447.65,69,-132.41264551782947,827.0355718493006,2022-04-01 13:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,15,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-03-29 12:00:00+00:00,2022-03-29 13:00:00+00:00,2022-04-01 13:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3284.61,5.078941733160703,17598.939420740488,21.99867427592561,-959.44821736713,MOMENTUM_BREAKOUT,MB,True,True,2022-03-29 16:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS|SELL_FLOW_IMPULSE|FAILED_INTRAHOUR_RECOVERY,False,2022-03-29 16:00:00+00:00,3447.65,69,-132.41264551782947,827.0355718493006,2022-04-01 13:00:00+00:00,False
CONTROL_NO_RD37_EXIT,16,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-30 14:00:00+00:00,2022-03-30 15:00:00+00:00,2022-04-06 15:00:00+00:00,MAX_HOLD_168H,119.093,149.74691101988012,17324.51962971197,21.65564953713996,465.3413337488618,MOMENTUM_BREAKOUT,MB,False,True,,,False,2022-04-06 15:00:00+00:00,119.093,0,465.3413337488618,0.0,2022-04-06 15:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,16,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-30 14:00:00+00:00,2022-03-30 15:00:00+00:00,2022-04-06 15:00:00+00:00,MAX_HOLD_168H,119.093,149.74691101988012,17324.51962971197,21.65564953713996,465.3413337488618,MOMENTUM_BREAKOUT,MB,True,True,2022-03-30 19:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2022-03-30 19:00:00+00:00,123.691,164,1153.0169602471813,687.6756264983194,2022-04-06 15:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,16,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-30 14:00:00+00:00,2022-03-30 15:00:00+00:00,2022-04-06 15:00:00+00:00,MAX_HOLD_168H,119.093,149.74691101988012,17324.51962971197,21.65564953713996,465.3413337488618,MOMENTUM_BREAKOUT,MB,True,True,2022-03-30 17:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-03-30 17:00:00+00:00,122.596,166,989.2490587648713,523.9077250160094,2022-04-06 15:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,16,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-30 14:00:00+00:00,2022-03-30 15:00:00+00:00,2022-04-06 15:00:00+00:00,MAX_HOLD_168H,119.093,149.74691101988012,17324.51962971197,21.65564953713996,465.3413337488618,MOMENTUM_BREAKOUT,MB,True,True,2022-03-30 22:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,False,2022-03-30 22:00:00+00:00,120.933,161,740.5312321300945,275.1898983812327,2022-04-06 15:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,16,C2,1.0,ROBUSTNESS_2022,SOL-USDT,2022-03-30 14:00:00+00:00,2022-03-30 15:00:00+00:00,2022-04-06 15:00:00+00:00,MAX_HOLD_168H,119.093,149.74691101988012,17324.51962971197,21.65564953713996,465.3413337488618,MOMENTUM_BREAKOUT,MB,True,True,2022-03-30 17:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-03-30 17:00:00+00:00,122.596,166,989.2490587648713,523.9077250160094,2022-04-06 15:00:00+00:00,False
CONTROL_NO_RD37_EXIT,17,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-04-03 19:00:00+00:00,2022-04-03 20:00:00+00:00,2022-04-06 20:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27.4917,557.928051025108,17816.26066057967,22.270325825724587,-2519.31337428889,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2022-04-06 20:00:00+00:00,27.4917,0,-2519.31337428889,0.0,2022-04-06 20:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,17,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-04-03 19:00:00+00:00,2022-04-03 20:00:00+00:00,2022-04-06 20:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27.4917,557.928051025108,17816.26066057967,22.270325825724587,-2519.31337428889,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-04-04 01:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2022-04-04 01:00:00+00:00,31.9521,67,-33.84182334499038,2485.4715509438997,2022-04-06 20:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,17,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-04-03 19:00:00+00:00,2022-04-03 20:00:00+00:00,2022-04-06 20:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27.4917,557.928051025108,17816.26066057967,22.270325825724587,-2519.31337428889,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-04-03 23:00:00+00:00,SELL_FLOW_IMPULSE,True,2022-04-03 23:00:00+00:00,32.3407,69,182.6980037325814,2702.0113780214715,2022-04-06 20:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,17,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-04-03 19:00:00+00:00,2022-04-03 20:00:00+00:00,2022-04-06 20:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27.4917,557.928051025108,17816.26066057967,22.270325825724587,-2519.31337428889,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-04-04 01:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,True,2022-04-04 01:00:00+00:00,31.9521,67,-33.84182334499038,2485.4715509438997,2022-04-06 20:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,17,C2,1.0,ROBUSTNESS_2022,ATOM-USDT,2022-04-03 19:00:00+00:00,2022-04-03 20:00:00+00:00,2022-04-06 20:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,27.4917,557.928051025108,17816.26066057967,22.270325825724587,-2519.31337428889,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-04-03 23:00:00+00:00,SELL_FLOW_IMPULSE,True,2022-04-03 23:00:00+00:00,32.3407,69,182.6980037325814,2702.0113780214715,2022-04-06 20:00:00+00:00,False
CONTROL_NO_RD37_EXIT,18,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-04-03 23:00:00+00:00,2022-04-04 00:00:00+00:00,2022-04-07 00:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3188.37,5.071541789886149,17976.942036355736,22.47117754544467,-1849.6739569026547,MOMENTUM_BREAKOUT,MB,False,True,,,False,2022-04-07 00:00:00+00:00,3188.37,0,-1849.6739569026547,0.0,2022-04-07 00:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,18,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-04-03 23:00:00+00:00,2022-04-04 00:00:00+00:00,2022-04-07 00:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3188.37,5.071541789886149,17976.942036355736,22.47117754544467,-1849.6739569026547,MOMENTUM_BREAKOUT,MB,True,True,2022-04-04 01:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,True,2022-04-04 01:00:00+00:00,3521.63,71,-161.6446175263184,1688.0293393763363,2022-04-07 00:00:00+00:00,False
RD37_SELL_FLOW_IMPULSE_SHADOW,18,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-04-03 23:00:00+00:00,2022-04-04 00:00:00+00:00,2022-04-07 00:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3188.37,5.071541789886149,17976.942036355736,22.47117754544467,-1849.6739569026547,MOMENTUM_BREAKOUT,MB,True,True,2022-04-04 05:00:00+00:00,SELL_FLOW_IMPULSE,False,2022-04-04 05:00:00+00:00,3489.77,67,-323.02196480030807,1526.6519921023466,2022-04-07 00:00:00+00:00,False
RD37_FAILED_RECOVERY_SHADOW,18,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-04-03 23:00:00+00:00,2022-04-04 00:00:00+00:00,2022-04-07 00:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3188.37,5.071541789886149,17976.942036355736,22.47117754544467,-1849.6739569026547,MOMENTUM_BREAKOUT,MB,True,True,2022-04-04 01:00:00+00:00,FAILED_INTRAHOUR_RECOVERY,True,2022-04-04 01:00:00+00:00,3521.63,71,-161.6446175263184,1688.0293393763363,2022-04-07 00:00:00+00:00,False
RD37_QUALIFIED_STRESS_UNION_SHADOW,18,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-04-03 23:00:00+00:00,2022-04-04 00:00:00+00:00,2022-04-07 00:00:00+00:00,TIME_FAILURE_72H_CLOSE_NOT_ABOVE_ENTRY,3188.37,5.071541789886149,17976.942036355736,22.47117754544467,-1849.6739569026547,MOMENTUM_BREAKOUT,MB,True,True,2022-04-04 01:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS|FAILED_INTRAHOUR_RECOVERY,True,2022-04-04 01:00:00+00:00,3521.63,71,-161.6446175263184,1688.0293393763363,2022-04-07 00:00:00+00:00,False
CONTROL_NO_RD37_EXIT,19,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-07-21 02:00:00+00:00,2022-07-21 03:00:00+00:00,2022-07-28 03:00:00+00:00,MAX_HOLD_168H,1615.47,10.801357789997828,16533.638369149674,20.66704796143709,873.1524650604171,RELATIVE_STRENGTH_ROTATION,RS,False,True,,,False,2022-07-28 03:00:00+00:00,1615.47,0,873.1524650604171,0.0,2022-07-28 03:00:00+00:00,False
RD37_DOWNSIDE_STRESS_SHADOW,19,C2,1.0,ROBUSTNESS_2022,ETH-USDT,2022-07-21 02:00:00+00:00,2022-07-21 03:00:00+00:00,2022-07-28 03:00:00+00:00,MAX_HOLD_168H,1615.47,10.801357789997828,16533.638369149674,20.66704796143709,873.1524650604171,RELATIVE_STRENGTH_ROTATION,RS,True,True,2022-07-22 14:00:00+00:00,INTRAHOUR_DOWNSIDE_STRESS,False,2022-07-22 14:00:00+00:00,1625.16,133,977.6867905992694,104.53432553885239,2022-07-28 03:00:00+00:00,False
